iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7539,190.277298,1000.0,0.800674,0.834256,0.0,0.0,0.055412,80213.0,0.141239,0.242024,0.188276,0.350371,-0.058156,0.687142,6.822948,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152442,-0.012568,0.0,0.0,-0.076393,-0.017964,-0.015255,-0.027467,0.828796,-0.039982,-0.103317,-0.008591,-0.023745,1.868804,4.430267,-0.083024,-0.000813,-0.353886,3.954545,0.023971,0.077116,0.138468
7540,188.26886,1000.0,0.790697,0.829502,0.0,0.0,0.055341,78707.0,0.143931,0.242463,0.1895,0.336791,-0.054322,0.663095,6.800648,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141702,-0.010662,0.0,0.0,-0.076512,-0.017446,-0.013549,-0.026847,0.828308,-0.041384,-0.109009,-0.007558,-0.026268,1.867377,4.418033,-0.077265,-0.000786,-0.410623,4.5,0.018131,0.090322,0.140263
7541,185.715057,1000.0,0.79373,0.834634,0.0,0.0,0.055306,77352.0,0.137255,0.242601,0.186151,0.311448,-0.053674,0.635581,6.809778,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148638,-0.008048,0.0,0.0,-0.072612,-0.017276,-0.013533,-0.025231,0.848549,-0.039898,-0.102418,-0.007697,-0.024985,1.879418,4.435242,-0.074565,-0.000871,-0.563379,3.625,0.02155,0.06341,0.121562
7542,189.053253,1000.0,0.813819,0.820662,0.0,0.0,0.055339,78360.0,0.134699,0.235523,0.178906,0.314178,-0.053207,0.624219,6.8015,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151789,-0.008938,0.0,0.0,-0.071788,-0.016991,-0.013522,-0.025645,0.841579,-0.038745,-0.09844,-0.007676,-0.023441,1.879972,4.45602,-0.075703,-0.000781,-0.323668,4.666667,0.019773,0.079852,0.126853
7543,188.843246,1000.0,0.795218,0.835299,0.0,0.0,0.055334,77251.0,0.142848,0.234332,0.202594,0.334937,-0.05456,0.666851,6.819016,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138159,-0.010135,0.0,0.0,-0.07516,-0.017473,-0.013912,-0.026586,0.838874,-0.041215,-0.105043,-0.007182,-0.024074,1.875622,4.431093,-0.076659,-0.000783,-0.311666,4.25,0.02364,0.080127,0.136783
7544,188.400818,1000.0,0.793947,0.822225,0.0,0.0,0.055261,80821.0,0.138841,0.230982,0.194655,0.362936,-0.058734,0.727485,6.821418,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156275,-0.010766,0.0,0.0,-0.076956,-0.017699,-0.014825,-0.027138,0.832952,-0.038132,-0.099404,-0.007376,-0.023523,1.874393,4.461702,-0.08382,-0.0009,-0.544371,3.782609,0.019914,0.080659,0.124468
7545,188.499664,1000.0,0.813964,0.836548,0.0,0.0,0.055237,79898.0,0.143201,0.241896,0.17333,0.323672,-0.054085,0.629909,6.822475,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153693,-0.010171,0.0,0.0,-0.071157,-0.017113,-0.013658,-0.025727,0.82825,-0.039363,-0.098854,-0.008212,-0.022674,1.854831,4.442712,-0.077524,-0.000783,-0.427979,4.625,0.020573,0.089055,0.138423
7546,190.757187,1000.0,0.793443,0.835653,0.0,0.0,0.055353,81072.0,0.135289,0.239954,0.192412,0.346088,-0.054711,0.672344,6.846433,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142481,-0.010645,0.0,0.0,-0.073787,-0.017268,-0.014563,-0.026616,0.834388,-0.038775,-0.104083,-0.007096,-0.023595,1.882182,4.446453,-0.078741,-0.000797,-0.438216,4.0,0.022129,0.083907,0.146653
7547,186.724991,1000.0,0.805254,0.821216,0.0,0.0,0.055447,81834.0,0.140512,0.233534,0.188108,0.338252,-0.055504,0.65396,6.796654,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151178,-0.010517,0.0,0.0,-0.075001,-0.017079,-0.013945,-0.025861,0.833275,-0.037188,-0.097638,-0.007383,-0.024302,1.865187,4.464176,-0.079289,-0.000821,-0.496256,4.347826,0.017344,0.09558,0.148366
7548,189.018646,1000.0,0.802737,0.843344,0.0,0.0,0.055437,76816.0,0.14769,0.233642,0.192417,0.35929,-0.058608,0.692278,6.789589,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142376,-0.011592,0.0,0.0,-0.079728,-0.017591,-0.014837,-0.028596,0.828358,-0.04031,-0.109509,-0.00752,-0.025426,1.850362,4.435875,-0.083363,-0.000924,-0.558922,5.043478,0.019069,0.079109,0.129625
7549,189.50824,1000.0,0.804163,0.820264,0.0,0.0,0.05547,74888.0,0.146634,0.236583,0.203305,0.35161,-0.06022,0.6702,6.836753,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.136695,-0.011811,0.0,0.0,-0.080923,-0.017896,-0.015712,-0.028621,0.820205,-0.040634,-0.110115,-0.008129,-0.025045,1.864801,4.437473,-0.084465,-0.000912,-0.360891,4.25,0.021251,0.08883,0.131968
7550,189.086823,1000.0,0.792775,0.848575,0.0,0.0,0.055522,76967.0,0.142309,0.240159,0.176928,0.333828,-0.057279,0.641694,6.847457,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149823,-0.014408,0.0,0.0,-0.078812,-0.018111,-0.015837,-0.029015,0.83218,-0.04077,-0.105782,-0.008047,-0.026026,1.869154,4.426746,-0.084439,-0.000806,-0.380153,4.833333,0.020249,0.077669,0.115329
7551,185.559219,1000.0,0.780499,0.836293,0.0,0.0,0.05553,76736.0,0.135734,0.234822,0.178027,0.339479,-0.055455,0.655719,6.840204,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152346,-0.010935,0.0,0.0,-0.074102,-0.017106,-0.014416,-0.026798,0.834193,-0.038501,-0.100371,-0.007336,-0.023563,1.872897,4.451678,-0.079221,-0.000861,-0.547889,4.416667,0.019639,0.082671,0.108403
7552,188.047394,1000.0,0.78194,0.816209,0.0,0.0,0.05572,80502.0,0.132449,0.228399,0.174682,0.320531,-0.053206,0.62206,6.816872,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14991,-0.010509,0.0,0.0,-0.071455,-0.016978,-0.013662,-0.02591,0.835789,-0.037482,-0.095399,-0.006782,-0.02282,1.878342,4.469425,-0.078285,-0.001332,-0.449533,4.73913,0.021998,0.083354,0.133517
7553,189.56517,1000.0,0.813831,0.840656,0.0,0.0,0.055809,80652.0,0.140901,0.233801,0.179763,0.320678,-0.050943,0.644398,6.848189,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148877,-0.012245,0.0,0.0,-0.070413,-0.016445,-0.012994,-0.024585,0.841656,-0.0374,-0.095682,-0.006635,-0.024209,1.863331,4.465916,-0.073208,-0.000858,-0.526116,4.565217,0.020001,0.093463,0.116375
7554,188.853485,1000.0,0.790645,0.835622,0.0,0.0,0.055637,76909.0,0.134788,0.232556,0.183194,0.343238,-0.056363,0.674745,6.846967,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156803,-0.012126,0.0,0.0,-0.075285,-0.01737,-0.014945,-0.026856,0.831735,-0.039317,-0.099065,-0.008272,-0.024,1.877478,4.454106,-0.081585,-0.000954,-0.4124,4.458333,0.022301,0.090848,0.133793
7555,190.936142,1000.0,0.816379,0.839366,0.0,0.0,0.055655,76967.0,0.139116,0.235146,0.192565,0.356411,-0.056005,0.70717,6.871927,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148994,-0.010557,0.0,0.0,-0.077383,-0.01706,-0.014419,-0.026506,0.836612,-0.037868,-0.09952,-0.007479,-0.025258,1.869804,4.454826,-0.079276,-0.001054,-0.369851,4.333333,0.0197,0.082331,0.121913
7556,191.337463,1000.0,0.802539,0.841116,0.0,0.0,0.055654,82584.0,0.144176,0.234021,0.195133,0.351953,-0.054694,0.680509,6.88046,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139837,-0.009477,0.0,0.0,-0.07465,-0.016884,-0.014063,-0.026381,0.838369,-0.038615,-0.099789,-0.007183,-0.024807,1.868415,4.449433,-0.077201,-0.001204,-0.349345,4.818182,0.019549,0.081973,0.114636
7557,191.261719,1000.0,0.798728,0.841797,0.0,0.0,0.055673,82192.0,0.132357,0.233434,0.183121,0.339807,-0.055112,0.677635,6.869069,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154483,-0.009821,0.0,0.0,-0.072399,-0.016949,-0.014602,-0.025924,0.831213,-0.036993,-0.097332,-0.007838,-0.023597,1.883244,4.466123,-0.079194,-0.000945,-0.312888,4.227273,0.020623,0.074134,0.133953
7558,189.66449,1000.0,0.807219,0.826683,0.0,0.0,0.055812,79923.0,0.137478,0.236031,0.19243,0.335075,-0.055503,0.679446,6.873075,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149112,-0.012147,0.0,0.0,-0.076127,-0.016996,-0.014035,-0.026594,0.842383,-0.038947,-0.102043,-0.007661,-0.025022,1.881995,4.450913,-0.077952,-0.001036,-0.392033,4.045455,0.018626,0.087144,0.132362
7559,189.208374,1000.0,0.794474,0.831974,0.0,0.0,0.055911,77304.0,0.141423,0.234234,0.186535,0.33801,-0.055574,0.652361,6.857722,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147597,-0.011807,0.0,0.0,-0.077496,-0.017177,-0.014268,-0.027341,0.831872,-0.03765,-0.101885,-0.00755,-0.026001,1.867641,4.464716,-0.080317,-0.000838,-0.464129,3.875,0.024121,0.077956,0.115584
7560,185.148438,1000.0,0.783815,0.814792,0.0,0.0,0.055803,78151.0,0.147061,0.237007,0.197608,0.372384,-0.059931,0.702638,6.819107,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14801,-0.01202,0.0,0.0,-0.082351,-0.018018,-0.016212,-0.02912,0.824019,-0.039592,-0.104973,-0.007482,-0.024792,1.85454,4.438134,-0.08654,-0.00082,-0.710973,4.416667,0.021363,0.089664,0.120877
7561,188.003799,1000.0,0.817041,0.816979,0.0,0.0,0.055703,75983.0,0.143116,0.234306,0.178748,0.348234,-0.056391,0.661584,6.827391,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151691,-0.011031,0.0,0.0,-0.077448,-0.01742,-0.014868,-0.027687,0.827162,-0.038711,-0.103527,-0.007328,-0.025368,1.858557,4.449286,-0.082823,-0.000938,-0.415109,4.75,0.022306,0.093185,0.148318
7562,188.540115,1000.0,0.779597,0.829367,0.0,0.0,0.05566,70719.0,0.145185,0.247548,0.179469,0.332081,-0.053498,0.621713,6.875738,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145238,-0.010758,0.0,0.0,-0.071997,-0.017245,-0.014378,-0.026328,0.820153,-0.040035,-0.106654,-0.007656,-0.022973,1.851045,4.424527,-0.078132,-0.00067,-0.31653,4.083333,0.024289,0.084033,0.137501
7563,191.512207,1000.0,0.812553,0.846827,0.0,0.0,0.055711,72080.0,0.136165,0.232986,0.181511,0.318467,-0.051625,0.629895,6.878597,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143001,-0.010177,0.0,0.0,-0.07033,-0.016546,-0.012932,-0.025162,0.835407,-0.038226,-0.098099,-0.006635,-0.023036,1.877069,4.457798,-0.072519,-0.000755,-0.283015,4.208333,0.020086,0.073278,0.112942
7564,190.607101,1000.0,0.786786,0.823956,0.0,0.0,0.055859,69370.0,0.14205,0.235802,0.194483,0.348412,-0.054579,0.672325,6.879276,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146688,-0.010085,0.0,0.0,-0.07336,-0.017001,-0.01461,-0.026107,0.834383,-0.039491,-0.104287,-0.008285,-0.023393,1.870125,4.445933,-0.078201,-0.000872,-0.35005,4.416667,0.020813,0.096843,0.130639
7565,188.853363,1000.0,0.82457,0.837362,0.0,0.0,0.055758,72070.0,0.138342,0.231734,0.178708,0.31176,-0.049986,0.614687,6.861065,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141937,-0.010358,0.0,0.0,-0.06991,-0.016468,-0.012887,-0.024706,0.839895,-0.037942,-0.097297,-0.006769,-0.022407,1.872986,4.465031,-0.072745,-0.001052,-0.474938,3.791667,0.021031,0.089977,0.144501
7566,192.810944,1000.0,0.819171,0.833805,0.0,0.0,0.055811,71324.0,0.13804,0.235549,0.191101,0.330282,-0.054761,0.671549,6.871595,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148841,-0.00947,0.0,0.0,-0.073147,-0.016773,-0.013767,-0.026091,0.845581,-0.037944,-0.102018,-0.007369,-0.023048,1.883249,4.458098,-0.075801,-0.000652,-0.261828,4.956522,0.020558,0.101198,0.142752
7567,188.928375,1000.0,0.805912,0.84142,0.0,0.0,0.055878,72458.0,0.144839,0.238412,0.188546,0.341541,-0.056408,0.667312,6.884469,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144994,-0.011288,0.0,0.0,-0.076718,-0.017046,-0.014181,-0.026879,0.838152,-0.039501,-0.108964,-0.007801,-0.025754,1.86844,4.438239,-0.077665,-0.001101,-0.550497,4.304348,0.021328,0.093117,0.128841
7568,189.122559,1000.0,0.833243,0.841154,0.0,0.0,0.05574,73078.0,0.13168,0.233353,0.18065,0.304177,-0.048945,0.63346,6.868392,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146982,-0.008886,0.0,0.0,-0.064232,-0.015875,-0.011742,-0.023054,0.843909,-0.037248,-0.09537,-0.006073,-0.020697,1.895994,4.469929,-0.067585,-0.000991,-0.421124,4.125,0.02162,0.076713,0.124917
7569,189.089111,1000.0,0.796205,0.824349,0.0,0.0,0.055813,70826.0,0.142172,0.240853,0.183128,0.353107,-0.057406,0.669916,6.883926,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154391,-0.013932,0.0,0.0,-0.077194,-0.017646,-0.015075,-0.028313,0.833953,-0.04025,-0.104033,-0.007534,-0.025096,1.869743,4.432039,-0.083809,-0.000637,-0.365954,4.869565,0.022924,0.085044,0.123515
7570,190.22258,1000.0,0.796444,0.827193,0.0,0.0,0.055789,69701.0,0.1384,0.242273,0.179716,0.334652,-0.053364,0.66269,6.871305,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153473,-0.009714,0.0,0.0,-0.071976,-0.016995,-0.014163,-0.025635,0.834488,-0.038449,-0.096593,-0.007334,-0.02388,1.869526,4.445972,-0.077072,-0.001013,-0.322501,4.083333,0.02313,0.078038,0.111497
7571,189.401413,1000.0,0.828824,0.818508,0.0,0.0,0.055778,66614.0,0.132438,0.232381,0.177597,0.319343,-0.052861,0.664308,6.831999,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.158192,-0.008992,0.0,0.0,-0.0677,-0.016223,-0.012462,-0.024619,0.844507,-0.037463,-0.090048,-0.006879,-0.023045,1.876922,4.465374,-0.071505,-0.000998,-0.556411,3.695652,0.019479,0.088985,0.130964
7572,190.916138,1000.0,0.834476,0.815089,0.0,0.0,0.055775,67381.0,0.137161,0.230453,0.180482,0.319295,-0.052414,0.640846,6.839157,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148333,-0.010683,0.0,0.0,-0.070799,-0.016675,-0.013561,-0.025664,0.840762,-0.037119,-0.099183,-0.007084,-0.023928,1.866035,4.472933,-0.074493,-0.000836,-0.353793,4.0,0.018839,0.072786,0.134801
7573,188.478577,1000.0,0.812513,0.836189,0.0,0.0,0.055819,76919.0,0.139264,0.234068,0.193665,0.351641,-0.057393,0.688347,6.873055,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147606,-0.013581,0.0,0.0,-0.078505,-0.017469,-0.015221,-0.027906,0.829937,-0.039814,-0.104634,-0.00747,-0.024179,1.874197,4.443707,-0.082183,-0.000926,-0.475033,4.809524,0.020055,0.082322,0.131781
7574,187.019379,1000.0,0.779741,0.826463,0.0,0.0,0.055778,76039.0,0.146125,0.248407,0.20276,0.376423,-0.062281,0.708647,6.806151,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154449,-0.015437,0.0,0.0,-0.082067,-0.018545,-0.017271,-0.02932,0.824765,-0.042086,-0.104681,-0.008119,-0.024695,1.86425,4.407295,-0.089925,-0.00077,-0.56854,4.666667,0.026199,0.067457,0.113794
7575,186.61322,1000.0,0.834736,0.843469,0.0,0.0,0.055802,75695.0,0.138758,0.237967,0.180774,0.327259,-0.053935,0.643815,6.844158,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146819,-0.012491,0.0,0.0,-0.069928,-0.017098,-0.013934,-0.025747,0.824801,-0.037894,-0.097102,-0.007409,-0.022341,1.869818,4.454659,-0.077551,-0.000804,-0.598936,4.25,0.021583,0.087906,0.124951
7576,189.525635,1000.0,0.799694,0.822835,0.0,0.0,0.055894,70962.0,0.140222,0.2369,0.180339,0.331616,-0.054982,0.643129,6.833921,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14852,-0.012974,0.0,0.0,-0.077269,-0.017641,-0.014785,-0.027759,0.837501,-0.038731,-0.103248,-0.007283,-0.02596,1.869386,4.45011,-0.082481,-0.000764,-0.414628,4.565217,0.021457,0.084138,0.139264
7577,188.513687,999.369995,0.80897,0.830433,0.041667,0.0,0.055973,67753.0,0.141491,0.234145,0.194979,0.356608,-0.056738,0.698751,6.814653,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.49984,-0.14831,-0.016346,0.0,-0.000208,-0.078865,-0.017068,-0.014196,-0.026895,0.826357,-0.038711,-0.099814,-0.008003,-0.026426,1.868372,4.456435,-0.079824,-0.001199,-0.431852,4.583333,0.019831,0.07233,0.131881
7578,189.134293,1000.0,0.803425,0.813929,0.0,0.0,0.055931,63216.0,0.142311,0.232168,0.183714,0.327976,-0.052561,0.640059,6.869952,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147633,-0.009224,0.0,0.0,-0.072357,-0.016728,-0.013558,-0.025685,0.835066,-0.037782,-0.098822,-0.008094,-0.023514,1.858795,4.464482,-0.076619,-0.000803,-0.379425,4.375,0.020735,0.079313,0.139479
7579,189.809158,1000.0,0.818355,0.828941,0.0,0.0,0.055928,69862.0,0.141068,0.234762,0.18977,0.339522,-0.054664,0.663339,6.83112,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145681,-0.011577,0.0,0.0,-0.073421,-0.01673,-0.013802,-0.025848,0.838633,-0.037566,-0.101115,-0.006925,-0.024771,1.868477,4.464283,-0.077192,-0.000929,-0.385725,4.666667,0.021786,0.08239,0.127176
7580,189.133347,1000.0,0.804737,0.826406,0.0,0.0,0.055804,80495.0,0.140855,0.23741,0.194039,0.361643,-0.057396,0.714232,6.854959,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150287,-0.013143,0.0,0.0,-0.075122,-0.017478,-0.015065,-0.026812,0.837037,-0.040474,-0.101655,-0.007915,-0.024374,1.870365,4.433899,-0.081142,-0.00122,-0.471396,36.04348,0.021522,0.082039,0.138157
7581,189.118408,1000.0,0.785376,0.831895,0.0,0.0,0.055775,82711.0,0.147201,0.23539,0.198057,0.354328,-0.056686,0.677363,6.900842,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139959,-0.012886,0.0,0.0,-0.080672,-0.017277,-0.014426,-0.027374,0.835752,-0.038745,-0.103912,-0.007257,-0.026649,1.856007,4.452419,-0.081535,-0.000916,-0.497326,4.347826,0.02456,0.07134,0.125694
7582,189.612549,1000.0,0.843584,0.839824,0.0,0.0,0.055783,81553.0,0.13678,0.234635,0.181401,0.336498,-0.053937,0.659692,6.808372,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155487,-0.010942,0.0,0.0,-0.071931,-0.016801,-0.013326,-0.025124,0.838859,-0.038279,-0.095025,-0.007204,-0.02334,1.871015,4.462492,-0.077521,-0.000803,-0.396522,4.083333,0.018348,0.078609,0.12239
7583,188.965836,1000.0,0.775282,0.826211,0.0,0.0,0.055804,80598.0,0.141689,0.237284,0.192327,0.348671,-0.055819,0.682769,6.834033,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146255,-0.011197,0.0,0.0,-0.077438,-0.017345,-0.015105,-0.0273,0.832915,-0.040071,-0.10513,-0.008013,-0.025368,1.870906,4.439689,-0.079771,-0.001037,-0.409646,4.125,0.01905,0.08212,0.129773
7584,189.099045,1000.0,0.788222,0.837671,0.0,0.0,0.055774,81319.0,0.145618,0.235974,0.210259,0.351874,-0.054065,0.702385,6.910683,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.135282,-0.009581,0.0,0.0,-0.075271,-0.016617,-0.013474,-0.02628,0.843909,-0.039653,-0.103699,-0.007713,-0.025562,1.864219,4.441805,-0.074306,-0.001215,-0.637136,4.25,0.019579,0.0912,0.13439
7585,188.266953,1000.0,0.788416,0.814257,0.0,0.0,0.05579,79469.0,0.151126,0.236982,0.191286,0.355892,-0.057105,0.671258,6.885939,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147358,-0.013227,0.0,0.0,-0.07886,-0.017448,-0.01497,-0.028083,0.828061,-0.039227,-0.106932,-0.007396,-0.025733,1.847134,4.442959,-0.082399,-0.000756,-0.600774,4.391304,0.025701,0.085284,0.162034
7586,187.377609,1000.0,0.810528,0.839336,0.0,0.0,0.055789,80156.0,0.146606,0.233909,0.197206,0.372215,-0.060198,0.699146,6.859173,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151924,-0.015021,0.0,0.0,-0.079798,-0.017689,-0.015863,-0.02831,0.824942,-0.03922,-0.102787,-0.007946,-0.024451,1.86154,4.444814,-0.085207,-0.000945,-0.567939,3.916667,0.016037,0.081895,0.124812
7587,188.734085,1000.0,0.818537,0.824629,0.0,0.0,0.055851,82416.0,0.136494,0.231647,0.187431,0.326804,-0.052036,0.651551,6.881124,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143879,-0.009313,0.0,0.0,-0.071198,-0.016385,-0.013294,-0.025205,0.841395,-0.037747,-0.100028,-0.007524,-0.023727,1.877773,4.462036,-0.073588,-0.000878,-0.413008,4.521739,0.017528,0.086465,0.134813
7588,188.879318,1000.0,0.796368,0.828901,0.0,0.0,0.055958,80671.0,0.139982,0.23194,0.183728,0.328773,-0.052574,0.633047,6.87453,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146187,-0.010557,0.0,0.0,-0.072218,-0.016541,-0.013222,-0.025067,0.835208,-0.038234,-0.097269,-0.00749,-0.024405,1.864398,4.45733,-0.075119,-0.000886,-0.453814,4.333333,0.02092,0.080191,0.12188
7589,188.394257,1000.0,0.822798,0.838878,0.0,0.0,0.056045,82833.0,0.140927,0.232891,0.200732,0.368355,-0.058746,0.701259,6.917467,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148521,-0.014962,0.0,0.0,-0.076563,-0.017704,-0.01567,-0.027651,0.829031,-0.040201,-0.099992,-0.007133,-0.023742,1.868981,4.445375,-0.084938,-0.000908,-0.464844,4.304348,0.021465,0.079919,0.139608
7590,189.397293,1000.0,0.816346,0.844576,0.0,0.0,0.056015,83267.0,0.144863,0.243335,0.185471,0.345804,-0.057324,0.652019,6.863605,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148509,-0.013655,0.0,0.0,-0.080958,-0.017534,-0.014969,-0.028466,0.821101,-0.039182,-0.104335,-0.008348,-0.026607,1.856728,4.436576,-0.082571,-0.00063,-0.342597,4.73913,0.017133,0.077956,0.12865
7591,187.747818,1000.0,0.790815,0.836698,0.0,0.0,0.055936,78210.0,0.142539,0.237397,0.186951,0.355195,-0.057087,0.667293,6.878097,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144494,-0.012589,0.0,0.0,-0.080064,-0.017834,-0.015599,-0.029046,0.828885,-0.039434,-0.108055,-0.007878,-0.026312,1.867042,4.44152,-0.084673,-0.000786,-0.538253,4.25,0.02301,0.103433,0.132546
7592,188.910797,1000.0,0.812202,0.832136,0.0,0.0,0.055973,79816.0,0.141418,0.239446,0.183199,0.338023,-0.054665,0.664124,6.926083,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148419,-0.011574,0.0,0.0,-0.076559,-0.01703,-0.014567,-0.026809,0.837844,-0.03977,-0.101609,-0.007819,-0.026191,1.861534,4.438773,-0.078041,-0.000875,-0.39461,5.125,0.020396,0.07385,0.11259
7593,187.805542,1000.0,0.811665,0.823592,0.0,0.0,0.055902,80633.0,0.136644,0.237903,0.186517,0.355429,-0.057516,0.676862,6.930244,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15399,-0.01342,0.0,0.0,-0.078399,-0.017431,-0.015569,-0.027759,0.824968,-0.039629,-0.104598,-0.007709,-0.025505,1.880968,4.441951,-0.083318,-0.001043,-0.486914,4.375,0.020181,0.09193,0.130915
7594,189.893539,1000.0,0.803046,0.833365,0.0,0.0,0.055878,82059.0,0.141083,0.238526,0.182214,0.344074,-0.056012,0.642991,6.884772,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146868,-0.013323,0.0,0.0,-0.07863,-0.0173,-0.01476,-0.02783,0.825379,-0.038636,-0.096551,-0.007332,-0.025827,1.863121,4.445688,-0.082164,-0.000594,-0.381635,4.608696,0.017394,0.083027,0.128676
7595,186.331772,1000.0,0.786805,0.833425,0.0,0.0,0.055889,82503.0,0.136638,0.236822,0.190645,0.363937,-0.056348,0.712876,6.893886,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157304,-0.01286,0.0,0.0,-0.076123,-0.017358,-0.014731,-0.027307,0.827268,-0.039322,-0.09626,-0.007295,-0.023919,1.873397,4.446728,-0.081765,-0.000993,-0.628713,4.869565,0.021311,0.087972,0.13916
7596,190.931488,1000.0,0.796605,0.821649,0.0,0.0,0.0559,80308.0,0.141675,0.233556,0.180389,0.339147,-0.05729,0.631951,6.853996,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157385,-0.01155,0.0,0.0,-0.07764,-0.017467,-0.015377,-0.02762,0.827035,-0.038384,-0.099618,-0.007866,-0.024571,1.859209,4.453545,-0.08369,-0.000713,-0.274685,4.208333,0.022223,0.073245,0.132395
