iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
1073,192.794785,1000.0,0.850185,0.828814,0.0,0.0,0.046948,69963.0,0.119053,0.237446,0.147241,0.257225,-0.046945,0.668121,3.972424,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.159159,-0.002157,0.0,-0.05022,-0.013417,-0.012449,-0.031396,0.893662,-0.03804,-0.091251,-0.012076,-0.032551,1.801329,4.454947,-0.057484,-0.000815,-0.299407,0.0,3.045455,0.018925,0.085305,0.126257
1074,194.104935,1000.0,0.855323,0.81813,0.0,0.0,0.046912,63213.0,0.112013,0.232396,0.144627,0.237678,-0.044467,0.660115,3.996264,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155822,-0.000345,0.0,-0.050153,-0.012524,-0.010808,-0.029887,0.901747,-0.03544,-0.089482,-0.010759,-0.03456,1.822896,4.481513,-0.052818,-0.000717,-0.174049,0.0,3.041667,0.018889,0.096943,0.125444
1075,190.557312,1000.0,0.820127,0.80618,0.0,0.0,0.046847,61668.0,0.109762,0.22513,0.140229,0.244223,-0.044332,0.636726,3.957004,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151305,-0.000295,0.0,-0.048765,-0.012668,-0.010994,-0.030074,0.883392,-0.034446,-0.087633,-0.012123,-0.029719,1.827169,4.498479,-0.055899,-0.000585,-0.369143,0.0,2.666667,0.022041,0.117089,0.111317
1076,189.848236,1000.0,0.84243,0.821804,0.0,0.0,0.046812,67980.0,0.117299,0.247733,0.144157,0.232934,-0.042387,0.612531,3.956821,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147034,-0.000844,0.0,-0.046564,-0.013116,-0.011256,-0.030378,0.891826,-0.039353,-0.090396,-0.010122,-0.029919,1.802884,4.429593,-0.053187,-0.000747,-0.305925,0.0,2.818182,0.018007,0.086145,0.131159
1077,193.573456,1000.0,0.875852,0.843274,0.0,0.0,0.046923,35130.0,0.103944,0.220534,0.15246,0.240327,-0.042728,0.65374,3.937959,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140456,-0.000167,0.0,-0.044085,-0.012574,-0.010465,-0.028976,0.906145,-0.034866,-0.086058,-0.008657,-0.028941,1.862161,4.503943,-0.051476,-0.000742,-0.270409,0.0,3.045455,0.01606,0.084446,0.122592
1078,190.916397,1000.0,0.828836,0.795559,0.0,0.0,0.046933,72520.0,0.114081,0.247346,0.156739,0.240931,-0.045436,0.638734,3.944844,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146774,-0.002233,0.0,-0.050409,-0.013056,-0.011191,-0.030949,0.89811,-0.037588,-0.091755,-0.010224,-0.033457,1.821901,4.438005,-0.054764,-0.000795,-0.263944,0.0,2.590909,0.015683,0.10139,0.155602
1079,192.388168,1000.0,0.845969,0.810938,0.0,0.0,0.04696,69626.0,0.110363,0.232982,0.151445,0.243165,-0.045916,0.656265,3.938873,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150483,-0.000438,0.0,-0.050008,-0.012969,-0.011466,-0.030815,0.902334,-0.037258,-0.093385,-0.011675,-0.033668,1.834026,4.469658,-0.054741,-0.000526,-0.257351,0.0,3.227273,0.016999,0.086555,0.141593
1080,192.45285,1000.0,0.840265,0.816797,0.0,0.0,0.046976,65005.0,0.110266,0.225761,0.141118,0.232935,-0.040929,0.6419,3.943475,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149929,-0.001902,0.0,-0.046105,-0.01238,-0.010113,-0.029414,0.890359,-0.03492,-0.088083,-0.009163,-0.032048,1.83277,4.493135,-0.05002,-0.000841,-0.248861,0.0,3.125,0.015897,0.088464,0.120842
1081,193.885056,1000.0,0.830016,0.805422,0.0,0.0,0.047012,67033.0,0.110007,0.237176,0.162958,0.257302,-0.045006,0.667854,3.94364,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138904,-0.000821,0.0,-0.050159,-0.013228,-0.011286,-0.030947,0.89832,-0.037729,-0.092823,-0.009766,-0.031388,1.831363,4.456388,-0.056011,-0.000599,-0.188538,0.0,3.0,0.019154,0.092384,0.1548
1082,191.300812,1000.0,0.849325,0.841293,0.0,0.0,0.046983,34996.0,0.110414,0.23062,0.152453,0.228336,-0.041943,0.63894,3.960929,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14262,-0.001864,0.0,-0.044186,-0.012413,-0.00958,-0.028487,0.901367,-0.035179,-0.086109,-0.008819,-0.029409,1.828862,4.490943,-0.049938,-0.000822,-0.435343,0.0,3.318182,0.016658,0.076473,0.103716
1083,194.665268,1000.0,0.841522,0.816679,0.0,0.0,0.047024,66777.0,0.107462,0.230965,0.147035,0.238867,-0.042463,0.640921,3.953063,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148326,-0.001305,0.0,-0.045119,-0.012483,-0.010216,-0.028068,0.899737,-0.034156,-0.083428,-0.009333,-0.029935,1.832741,4.495311,-0.051809,-0.000648,-0.247351,0.0,19.583334,0.018558,0.102034,0.137801
1084,192.672546,1000.0,0.859223,0.823996,0.0,0.0,0.047031,66366.0,0.110802,0.229872,0.150661,0.245296,-0.044445,0.666682,3.963897,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148726,-0.000347,0.0,-0.047024,-0.01286,-0.011109,-0.02996,0.901582,-0.035898,-0.089314,-0.010022,-0.030724,1.833912,4.481478,-0.053567,-0.000645,-0.20707,0.0,9.083334,0.017161,0.101323,0.12973
1085,190.778152,987.52002,0.862534,0.834888,0.0,0.0,0.047045,66408.0,0.108229,0.233382,0.146664,0.237592,-0.043555,0.635835,3.959469,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498115,-0.146672,-0.000379,-0.000263,-0.047365,-0.012826,-0.010725,-0.029351,0.897458,-0.035789,-0.088584,-0.009347,-0.031371,1.834216,4.461436,-0.053154,-0.000751,-0.271442,0.083333,10.625,0.015825,0.092344,0.133645
1086,191.625259,1000.0,0.853728,0.831698,0.0,0.0,0.047064,63725.0,0.113953,0.240769,0.156033,0.259741,-0.046635,0.686163,3.923434,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148456,-0.000899,0.0,-0.051203,-0.013278,-0.011689,-0.031733,0.896637,-0.03779,-0.095917,-0.011327,-0.032233,1.820038,4.453514,-0.056952,-0.000694,-0.358472,0.0,9.625,0.016027,0.092683,0.131852
1087,191.032547,1000.0,0.853601,0.836226,0.0,0.0,0.047068,64328.0,0.108443,0.234922,0.161357,0.252029,-0.04544,0.674125,3.946064,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139987,-0.000233,0.0,-0.048999,-0.01308,-0.011319,-0.03051,0.898544,-0.036824,-0.094175,-0.00974,-0.031544,1.842724,4.470809,-0.054989,-0.000697,-0.373151,0.0,8.583334,0.0169,0.09316,0.123592
1088,192.862396,1000.0,0.851304,0.827277,0.0,0.0,0.047018,33051.0,0.112221,0.239877,0.158514,0.254628,-0.045403,0.685693,3.93057,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148402,-0.001541,0.0,-0.048742,-0.013048,-0.0112,-0.029979,0.901209,-0.036608,-0.08964,-0.010434,-0.032152,1.827709,4.46455,-0.055027,-0.00072,-0.316523,0.0,8.041667,0.017325,0.081838,0.129408
1089,193.181717,1000.0,0.856082,0.828032,0.0,0.0,0.047029,65156.0,0.114473,0.232636,0.153454,0.257182,-0.045807,0.692584,3.925976,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148274,-0.000991,0.0,-0.050331,-0.013038,-0.011697,-0.030878,0.901079,-0.03679,-0.09357,-0.011026,-0.03241,1.82064,4.46915,-0.055528,-0.00077,-0.269844,0.0,7.75,0.016716,0.087323,0.136628
1090,193.134216,994.659973,0.851627,0.83347,0.041667,0.0,0.046918,65748.0,0.108068,0.228348,0.147912,0.240813,-0.0423,0.65368,3.920976,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.49722,-0.142278,-0.000614,-0.000417,-0.046525,-0.012607,-0.010449,-0.029174,0.895359,-0.035702,-0.087928,-0.009613,-0.031227,1.833704,4.461063,-0.051687,-0.000637,-0.34826,0.041667,7.458333,0.018654,0.102434,0.143113
1091,193.309998,1000.0,0.839408,0.829322,0.0,0.0,0.046913,66901.0,0.115642,0.237889,0.167639,0.259715,-0.045845,0.678791,3.908897,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138224,-0.000948,0.0,-0.05047,-0.013195,-0.011307,-0.031122,0.898368,-0.037668,-0.096541,-0.009568,-0.031486,1.817216,4.457452,-0.056,-0.000665,-0.30868,0.0,6.375,0.018445,0.099412,0.134289
1092,192.919586,1000.0,0.858912,0.837466,0.0,0.0,0.046807,61738.0,0.107574,0.23568,0.138179,0.224255,-0.041678,0.608993,3.895819,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153556,-0.000869,0.0,-0.047128,-0.012588,-0.010483,-0.029295,0.902071,-0.036062,-0.088029,-0.010287,-0.03195,1.838917,4.476902,-0.051448,-0.000652,-0.273356,0.0,6.666667,0.016407,0.08809,0.118204
1093,192.781006,990.98999,0.853528,0.835145,0.0,0.0,0.046684,35720.0,0.106561,0.23213,0.151219,0.239388,-0.042489,0.644952,3.897576,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497322,-0.146757,-0.001005,-0.000238,-0.047131,-0.012464,-0.010619,-0.029121,0.889955,-0.035503,-0.086393,-0.009473,-0.030475,1.8304,4.453001,-0.051598,-0.000531,-0.214078,0.041667,6.583333,0.016641,0.086718,0.118604
1094,192.915665,1000.0,0.843477,0.828993,0.0,0.0,0.046665,64141.0,0.104651,0.228811,0.147132,0.234464,-0.042963,0.642888,3.920718,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.496901,-0.148567,-0.000219,-0.000248,-0.044964,-0.012459,-0.010405,-0.028389,0.900363,-0.034818,-0.083777,-0.009881,-0.029738,1.836994,4.461296,-0.051836,-0.000752,-0.285163,0.043478,5.478261,0.01866,0.095438,0.135574
1095,191.885757,1000.0,0.836591,0.81903,0.0,0.0,0.046584,67948.0,0.108785,0.24123,0.143301,0.246491,-0.044639,0.673194,3.915874,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157048,-0.000598,0.0,-0.048547,-0.012878,-0.011401,-0.030963,0.90018,-0.036994,-0.092851,-0.010233,-0.031175,1.844575,4.457463,-0.055001,-0.000717,-0.259075,0.0,4.625,0.018036,0.104992,0.128652
1096,192.299515,1000.0,0.863493,0.833509,0.0,0.0,0.046583,66381.0,0.114671,0.240706,0.16109,0.249906,-0.045941,0.663405,3.926192,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140684,-0.000312,0.0,-0.049776,-0.013186,-0.011406,-0.030506,0.902705,-0.037761,-0.095628,-0.010559,-0.032278,1.82665,4.454148,-0.054949,-0.00066,-0.285908,0.0,4.916667,0.016583,0.079932,0.12719
1097,193.749176,1000.0,0.853743,0.822591,0.0,0.0,0.046496,64381.0,0.108203,0.226308,0.156509,0.233945,-0.040253,0.639099,3.93895,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.137356,-0.000833,0.0,-0.044332,-0.012395,-0.009885,-0.027889,0.904506,-0.035025,-0.085393,-0.007902,-0.030126,1.841291,4.502148,-0.049022,-0.000792,-0.297383,0.0,4.875,0.018099,0.105225,0.146289
1098,192.672333,1000.0,0.838142,0.830303,0.0,0.0,0.046492,34669.0,0.111165,0.23151,0.165939,0.257445,-0.046231,0.681465,3.94031,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143524,-0.000683,0.0,-0.049627,-0.013149,-0.011851,-0.030586,0.902925,-0.037592,-0.092151,-0.009734,-0.032223,1.836441,4.464633,-0.056164,-0.000597,-0.318439,0.0,4.083333,0.017304,0.093783,0.121197
1099,192.687408,1000.0,0.857424,0.817521,0.0,0.0,0.04646,62281.0,0.110307,0.22979,0.155394,0.243209,-0.043511,0.669783,3.93628,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147876,-0.000629,0.0,-0.046881,-0.012692,-0.011057,-0.029342,0.905299,-0.035733,-0.087033,-0.010154,-0.030213,1.824369,4.481921,-0.052567,-0.000772,-0.331353,0.0,4.375,0.018397,0.086026,0.149938
1100,193.718048,1000.0,0.863173,0.821478,0.0,0.0,0.046388,62659.0,0.110897,0.235252,0.151631,0.242139,-0.045022,0.645863,3.925594,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152453,-0.000192,0.0,-0.047404,-0.012893,-0.011098,-0.030033,0.903668,-0.036277,-0.084322,-0.009911,-0.030364,1.83003,4.474195,-0.055112,-0.000561,-0.215729,0.0,4.291667,0.016824,0.091576,0.14089
1101,193.862961,1000.0,0.849732,0.820526,0.0,0.0,0.046383,64946.0,0.109161,0.229472,0.15525,0.244598,-0.043286,0.649104,3.937644,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.133642,-0.00052,0.0,-0.04808,-0.012856,-0.011018,-0.03014,0.897122,-0.036385,-0.095701,-0.009649,-0.031248,1.840875,4.482428,-0.053149,-0.000547,-0.235889,0.0,4.086957,0.016665,0.102996,0.119419
1102,193.399094,1000.0,0.850131,0.824288,0.0,0.0,0.046413,63333.0,0.108226,0.222146,0.147482,0.230643,-0.039642,0.627352,3.941041,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145552,-0.00104,0.0,-0.043436,-0.012073,-0.009889,-0.027644,0.897465,-0.034126,-0.085308,-0.009335,-0.02893,1.831095,4.509387,-0.048543,-0.000766,-0.273427,0.0,3.608696,0.017882,0.083367,0.137224
1103,193.228439,1000.0,0.855011,0.831595,0.0,0.0,0.046508,32527.0,0.105513,0.234051,0.14234,0.225017,-0.041228,0.603026,3.96885,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149185,-0.001174,0.0,-0.044001,-0.012566,-0.010588,-0.028596,0.90073,-0.035672,-0.08499,-0.008782,-0.028867,1.846513,4.477113,-0.051859,-0.000682,-0.193666,0.0,4.0,0.018347,0.08408,0.110048
1104,191.03125,1000.0,0.85152,0.819071,0.0,0.0,0.046536,61170.0,0.106418,0.226344,0.14744,0.235868,-0.043001,0.648359,3.945439,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152309,-0.000717,0.0,-0.046576,-0.012454,-0.010633,-0.029022,0.903809,-0.034958,-0.08236,-0.010958,-0.031744,1.8475,4.495335,-0.052645,-0.00076,-0.444454,0.0,4.375,0.016554,0.089984,0.103739
1105,185.873352,974.599976,0.807304,0.806984,0.125,0.0,0.046447,60336.0,0.10308,0.222295,0.139011,0.228709,-0.040908,0.610418,3.93273,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.489063,-0.141623,-0.000638,-0.001028,-0.044202,-0.012319,-0.010474,-0.028216,0.870803,-0.03464,-0.086914,-0.009591,-0.02783,1.804832,4.396919,-0.051376,-0.000447,-0.266478,0.041667,3.583333,0.020729,0.115392,0.146196
1106,188.374008,990.01001,0.852581,0.831104,0.0,0.0,0.046398,62406.0,0.106429,0.229073,0.147116,0.237319,-0.042391,0.624603,3.91778,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150445,-0.000867,0.0,-0.045475,-0.012621,-0.010752,-0.02916,0.896371,-0.0347,-0.088003,-0.009839,-0.029684,1.836035,4.491407,-0.052612,-0.000593,-0.502342,0.0,3.25,0.016338,0.083682,0.105054
1107,192.358521,1000.0,0.848217,0.827873,0.0,0.0,0.046448,66738.0,0.110631,0.238602,0.156429,0.265052,-0.045652,0.702552,3.937026,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145605,-6.1e-05,0.0,-0.049634,-0.013682,-0.011984,-0.031706,0.903672,-0.039042,-0.102862,-0.009603,-0.030854,1.836796,4.446934,-0.05743,-0.00061,-0.311746,0.0,3.5,0.015351,0.090824,0.134629
1108,192.349152,1000.0,0.832549,0.807958,0.0,0.0,0.046451,63248.0,0.114046,0.234972,0.146041,0.259951,-0.045685,0.653715,3.959841,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156654,-0.001099,0.0,-0.048571,-0.013409,-0.012194,-0.031621,0.884024,-0.03919,-0.093452,-0.010791,-0.027225,1.819368,4.451009,-0.060364,-0.000722,-0.325818,0.0,3.043478,0.01689,0.079396,0.115303
1109,192.514999,1000.0,0.81208,0.79472,0.0,0.0,0.046439,43586.0,0.110529,0.226978,0.14725,0.235704,-0.041862,0.621839,3.957276,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156195,-0.001034,0.0,-0.045563,-0.012458,-0.010669,-0.028837,0.895871,-0.034211,-0.085047,-0.010553,-0.030296,1.823877,4.497507,-0.052409,-0.000756,-0.241572,0.0,3.380952,0.018861,0.105802,0.147265
1110,194.931625,1000.0,0.835467,0.836723,0.0,0.0,0.046383,57918.0,0.105437,0.227509,0.151034,0.243221,-0.043729,0.644329,3.946926,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152582,-0.000741,0.0,-0.046964,-0.012847,-0.011058,-0.029067,0.90103,-0.036091,-0.086672,-0.00935,-0.02987,1.839877,4.487285,-0.054323,-0.000746,-0.207654,0.0,3.916667,0.014712,0.086448,0.128381
1111,195.024536,1000.0,0.856405,0.799442,0.0,0.0,0.046378,74585.0,0.11267,0.240196,0.165841,0.251319,-0.045492,0.66189,3.944573,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.137179,-0.001668,0.0,-0.048124,-0.013067,-0.011296,-0.029759,0.90283,-0.037599,-0.092241,-0.010275,-0.032941,1.831523,4.451062,-0.054375,-0.00071,-0.219735,0.0,3.227273,0.014566,0.08931,0.129786
1112,193.871353,1000.0,0.834115,0.816709,0.0,0.0,0.04637,72790.0,0.112771,0.234434,0.151181,0.248657,-0.042056,0.654786,3.962517,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148221,-0.002454,0.0,-0.047535,-0.012853,-0.011111,-0.029279,0.895487,-0.037245,-0.09261,-0.009597,-0.029646,1.815308,4.469149,-0.053654,-0.000683,-0.237195,0.0,3.304348,0.016326,0.10459,0.123052
1113,194.078384,1000.0,0.865991,0.832249,0.0,0.0,0.046415,72419.0,0.104585,0.230332,0.143064,0.241834,-0.042848,0.65598,3.964517,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149325,-0.000136,0.0,-0.047165,-0.0128,-0.011051,-0.029997,0.899411,-0.035229,-0.087188,-0.010483,-0.031027,1.848481,4.489085,-0.053802,-0.000566,-0.205467,0.0,3.227273,0.018098,0.089843,0.125159
1114,193.21814,1000.0,0.846421,0.796455,0.0,0.0,0.04642,33629.0,0.102979,0.236323,0.144206,0.238102,-0.042368,0.630613,3.931649,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146617,-0.000998,0.0,-0.046016,-0.01308,-0.011294,-0.030042,0.895234,-0.037657,-0.087811,-0.01038,-0.029566,1.84982,4.45932,-0.054649,-0.000675,-0.250243,0.0,3.458333,0.017082,0.103127,0.153075
1115,194.11412,1000.0,0.861688,0.801585,0.0,0.0,0.046463,69586.0,0.110659,0.22151,0.154005,0.260229,-0.044437,0.710496,3.964049,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147874,-0.000601,0.0,-0.048075,-0.012637,-0.011207,-0.030126,0.906215,-0.035832,-0.086677,-0.009648,-0.031167,1.83874,4.494974,-0.054125,-0.000685,-0.257619,0.0,3.363636,0.017909,0.083233,0.125499
1116,192.024063,987.25,0.8334,0.807956,0.083333,0.0,0.046631,64082.0,0.103198,0.229927,0.147187,0.222531,-0.041697,0.584917,3.963745,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.495876,-0.145703,-0.000237,-0.000571,-0.04471,-0.012493,-0.010893,-0.02817,0.898225,-0.035091,-0.083252,-0.008881,-0.029431,1.838623,4.456473,-0.052458,-0.000458,-0.214098,0.083333,2.916667,0.017654,0.110191,0.133201
1117,190.082825,993.869995,0.800766,0.808019,0.0,0.0,0.0467,66776.0,0.121944,0.252235,0.159938,0.236756,-0.042202,0.585979,3.961098,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.495743,-0.133631,-0.001887,-0.000556,-0.048737,-0.012998,-0.011287,-0.029347,0.884459,-0.038672,-0.095287,-0.009936,-0.032173,1.761168,4.371634,-0.053751,-0.000565,-0.210445,0.041667,2.708333,0.022191,0.089707,0.134318
1118,188.872971,1000.0,0.816148,0.814222,0.0,0.0,0.046715,67773.0,0.111069,0.224731,0.149468,0.246028,-0.043185,0.647357,3.935247,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151598,-0.002007,0.0,-0.044896,-0.012816,-0.010822,-0.029383,0.887206,-0.036156,-0.083277,-0.010196,-0.027742,1.827549,4.485338,-0.054367,-0.001059,-0.448672,0.0,2.904762,0.01977,0.094303,0.133387
1119,190.033295,1000.0,0.859524,0.816149,0.0,0.0,0.046705,68446.0,0.117273,0.234066,0.161237,0.257358,-0.045179,0.642728,3.922015,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.138727,-0.000402,0.0,-0.048042,-0.013285,-0.012132,-0.029857,0.886521,-0.038166,-0.096431,-0.009628,-0.029221,1.813631,4.461066,-0.056278,-0.000584,-0.397979,0.0,3.047619,0.015222,0.107248,0.151335
1120,188.789505,1000.0,0.846554,0.81353,0.0,0.0,0.046717,35583.0,0.111995,0.223923,0.145724,0.231776,-0.040953,0.605656,3.921353,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145044,-0.001656,0.0,-0.044907,-0.012472,-0.01048,-0.028533,0.883496,-0.034846,-0.088435,-0.0089,-0.027394,1.817039,4.496167,-0.052194,-0.001112,-0.381665,0.0,2.5,0.016181,0.083386,0.15504
1121,191.365921,1000.0,0.841813,0.81996,0.0,0.0,0.046768,68198.0,0.106731,0.228459,0.164313,0.249083,-0.042867,0.662811,3.920948,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.135791,-0.000293,0.0,-0.044892,-0.012682,-0.010742,-0.028096,0.890193,-0.035445,-0.088667,-0.008638,-0.028584,1.854956,4.486934,-0.051712,-0.000748,-0.290768,0.0,3.227273,0.017632,0.101379,0.125946
1122,193.579605,1000.0,0.852926,0.849126,0.0,0.0,0.046741,64772.0,0.112573,0.24145,0.165129,0.263158,-0.047635,0.681721,3.935609,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146941,-0.000363,0.0,-0.050519,-0.013472,-0.012607,-0.031565,0.900996,-0.037858,-0.100147,-0.011,-0.030467,1.828649,4.452653,-0.059123,-0.000765,-0.296858,0.0,3.291667,0.016894,0.097186,0.140297
1123,193.141205,1000.0,0.877786,0.824637,0.0,0.0,0.046896,68179.0,0.117503,0.241928,0.162447,0.248298,-0.046674,0.651028,3.93481,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148872,-0.000527,0.0,-0.049667,-0.013208,-0.011621,-0.029541,0.900423,-0.035956,-0.094078,-0.010122,-0.031526,1.803608,4.471264,-0.056679,-0.000706,-0.265978,0.0,3.0,0.018058,0.102594,0.123409
1124,191.096039,1000.0,0.86208,0.815148,0.0,0.0,0.046891,66455.0,0.114014,0.235241,0.15499,0.257774,-0.045805,0.68387,3.929886,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155971,-4.5e-05,0.0,-0.050815,-0.012812,-0.011405,-0.031082,0.905388,-0.03607,-0.087538,-0.011588,-0.035255,1.821231,4.473674,-0.055541,-0.000782,-0.372892,0.0,3.727273,0.015666,0.088184,0.106122
1125,192.314102,1000.0,0.846165,0.843312,0.0,0.0,0.046982,34875.0,0.115738,0.232877,0.144411,0.2355,-0.043505,0.617659,3.954137,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155676,-0.001216,0.0,-0.047898,-0.012752,-0.011079,-0.029487,0.895925,-0.036162,-0.087828,-0.010968,-0.032018,1.801383,4.477643,-0.054242,-0.000695,-0.233822,0.0,20.0,0.016581,0.096974,0.113731
1126,192.187363,1000.0,0.848495,0.826594,0.0,0.0,0.047094,61842.0,0.109029,0.229392,0.14791,0.240046,-0.042874,0.651956,3.976237,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152247,-0.001171,0.0,-0.04721,-0.012541,-0.010998,-0.029202,0.901145,-0.035189,-0.088336,-0.010181,-0.030946,1.837851,4.490633,-0.052455,-0.000822,-0.289479,0.0,10.916667,0.017669,0.091162,0.133867
1127,190.268723,990.650024,0.856559,0.825885,0.0,0.0,0.047135,69896.0,0.108059,0.229035,0.149121,0.237147,-0.042044,0.635169,3.99227,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498382,-0.145291,-0.000896,-0.000139,-0.045564,-0.012381,-0.010615,-0.02843,0.898762,-0.035406,-0.085713,-0.009495,-0.029886,1.828263,4.472448,-0.05167,-0.000664,-0.282233,0.041667,10.416667,0.01613,0.088726,0.128858
1128,190.071579,1000.0,0.84847,0.829574,0.0,0.0,0.04709,70156.0,0.111679,0.231976,0.155208,0.238592,-0.043011,0.629097,3.972068,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145309,-0.000907,0.0,-0.045988,-0.012694,-0.010729,-0.0287,0.898203,-0.035706,-0.088765,-0.009181,-0.02973,1.829346,4.484432,-0.053156,-0.000694,-0.293452,0.0,9.125,0.016271,0.082264,0.128229
1129,191.508408,1000.0,0.846041,0.830938,0.0,0.0,0.047068,70048.0,0.117906,0.233586,0.162746,0.25885,-0.045017,0.659084,3.96304,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144583,-0.00216,0.0,-0.047905,-0.012997,-0.011579,-0.02972,0.894377,-0.037326,-0.091588,-0.010313,-0.030993,1.800092,4.467952,-0.055721,-0.00067,-0.281273,0.0,8.375,0.016278,0.100742,0.12222
1130,193.200348,1000.0,0.849156,0.838084,0.0,0.0,0.047045,69229.0,0.111378,0.240404,0.156727,0.24464,-0.043844,0.638245,3.958819,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142289,-0.001148,0.0,-0.047561,-0.012958,-0.01118,-0.029285,0.902181,-0.035788,-0.090804,-0.009559,-0.030649,1.828767,4.471828,-0.054881,-0.000704,-0.22847,0.0,7.666667,0.018169,0.083472,0.131878
