iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
894,192.358826,1000.0,0.845844,0.83671,0.0,0.0,0.048039,64945.0,0.110233,0.239536,0.153194,0.253866,-0.045753,0.674685,4.042606,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147091,-0.000244,0.0,-0.051588,-0.013772,-0.011595,-0.033844,0.897433,-0.036349,-0.099213,-0.010386,-0.030827,1.845375,4.469043,-0.059285,-0.000956,-0.347644,0.0,3.958333,0.018192,0.096395,0.11765
895,189.857468,993.359985,0.851829,0.825293,0.0,0.0,0.048004,63215.0,0.113155,0.23349,0.152192,0.247804,-0.045399,0.654411,4.051475,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498275,-0.1458,-0.002432,-0.000208,-0.052634,-0.013798,-0.011332,-0.032856,0.884832,-0.038496,-0.102478,-0.011192,-0.033051,1.820721,4.441489,-0.057029,-0.001166,-0.32728,0.041667,4.333333,0.017924,0.10406,0.135332
896,191.678848,1000.0,0.837353,0.836338,0.0,0.0,0.047981,66473.0,0.114406,0.246749,0.159364,0.242069,-0.04525,0.641328,4.050344,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145661,-0.000114,0.0,-0.053242,-0.014067,-0.011289,-0.033649,0.890172,-0.039852,-0.10582,-0.010146,-0.03238,1.82846,4.425885,-0.058054,-0.00079,-0.281249,0.0,3.708333,0.016991,0.085979,0.132788
897,189.478439,990.609985,0.838719,0.850477,0.0,0.0,0.04791,67541.0,0.108717,0.234977,0.145596,0.236507,-0.040775,0.633514,4.035223,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497452,-0.141086,-0.000162,-0.000217,-0.048398,-0.013552,-0.010591,-0.032096,0.892827,-0.03933,-0.102429,-0.009088,-0.029583,1.827334,4.429818,-0.054799,-0.000755,-0.293855,0.043478,3.73913,0.017134,0.082764,0.129313
898,191.207886,1000.0,0.845063,0.83106,0.0,0.0,0.047789,36286.0,0.116853,0.237078,0.159828,0.254623,-0.043586,0.679542,4.056771,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141149,-0.001812,0.0,-0.051529,-0.01402,-0.01158,-0.033956,0.899324,-0.038491,-0.105485,-0.009554,-0.031589,1.82237,4.452496,-0.056879,-0.000948,-0.364739,0.0,3.75,0.017225,0.097019,0.129179
899,191.944672,1000.0,0.834739,0.801607,0.0,0.0,0.047747,65282.0,0.110528,0.241201,0.15478,0.229918,-0.04292,0.613014,4.064736,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142105,-0.000143,0.0,-0.050592,-0.013607,-0.011055,-0.032701,0.900641,-0.037715,-0.104186,-0.009658,-0.031942,1.842069,4.457627,-0.054954,-0.000919,-0.200021,0.0,3.541667,0.017226,0.093231,0.148929
900,191.00386,1000.0,0.84696,0.815114,0.0,0.0,0.047688,62478.0,0.103913,0.231738,0.144279,0.233684,-0.041698,0.630177,4.059283,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157047,-7.4e-05,0.0,-0.047745,-0.013268,-0.010417,-0.031516,0.892548,-0.03552,-0.09367,-0.009202,-0.028995,1.851715,4.48386,-0.054872,-0.00129,-0.467463,0.0,3.041667,0.016685,0.100251,0.14853
901,192.500687,1000.0,0.84901,0.824233,0.0,0.0,0.047609,63779.0,0.110169,0.230288,0.161321,0.232611,-0.043137,0.630497,4.053302,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.139107,-7.6e-05,0.0,-0.048812,-0.013029,-0.009802,-0.030859,0.900927,-0.035015,-0.098705,-0.008459,-0.029196,1.848612,4.490272,-0.052386,-0.000873,-0.236709,0.0,3.217391,0.017344,0.075599,0.133665
902,190.820984,997.320007,0.828582,0.820601,0.0,0.0,0.047623,66460.0,0.11292,0.235605,0.140983,0.230215,-0.041814,0.651263,4.0158,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.496804,-0.149262,-0.003358,-0.000952,-0.049583,-0.012992,-0.0103,-0.032377,0.888622,-0.038542,-0.096632,-0.010364,-0.033526,1.815083,4.4339,-0.052087,-0.00095,-0.242201,0.047619,2.952381,0.016641,0.108521,0.142426
903,190.333649,997.320007,0.836704,0.823395,0.0,0.0,0.047615,38342.0,0.114613,0.234674,0.158587,0.260256,-0.045453,0.688262,4.051198,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144447,-0.001243,0.0,-0.053951,-0.01373,-0.01173,-0.035481,0.897851,-0.037864,-0.101845,-0.009666,-0.031812,1.833966,4.459743,-0.058614,-0.000887,-0.341874,0.0,3.045455,0.018084,0.110221,0.125158
904,193.008133,1000.0,0.865434,0.817843,0.0,0.0,0.047589,62965.0,0.104065,0.231719,0.134652,0.207992,-0.039751,0.599762,4.050966,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153167,-0.000836,0.0,-0.045721,-0.01224,-0.009534,-0.029746,0.897445,-0.034071,-0.089252,-0.009415,-0.029139,1.848498,4.498085,-0.048357,-0.001139,-0.245966,0.0,3.041667,0.018666,0.078803,0.130191
905,191.657791,1000.0,0.842631,0.81962,0.0,0.0,0.047514,63291.0,0.110639,0.238132,0.15115,0.239413,-0.043729,0.640531,4.03406,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146619,-0.000342,0.0,-0.049525,-0.013502,-0.011085,-0.032377,0.896069,-0.037364,-0.094475,-0.010081,-0.031443,1.833076,4.463522,-0.055724,-0.0012,-0.285296,0.0,3.521739,0.016977,0.084067,0.12415
906,191.699997,1000.0,0.842704,0.817685,0.0,0.0,0.047525,62153.0,0.112319,0.234871,0.15808,0.256405,-0.046771,0.698158,4.042459,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141726,-5e-05,0.0,-0.05471,-0.013942,-0.011892,-0.034677,0.898797,-0.039932,-0.112926,-0.010861,-0.034028,1.844346,4.443732,-0.057296,-0.000864,-0.408007,0.0,3.125,0.015198,0.118362,0.148194
907,190.96196,1000.0,0.83183,0.844004,0.0,0.0,0.047513,62441.0,0.106802,0.231967,0.150747,0.238222,-0.044049,0.66693,4.066053,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147808,-0.000387,0.0,-0.049744,-0.013139,-0.010726,-0.032859,0.902296,-0.036966,-0.095378,-0.010726,-0.030434,1.851542,4.473521,-0.054543,-0.001338,-0.362916,0.0,3.318182,0.017124,0.08884,0.093587
908,194.186768,1000.0,0.850935,0.829184,0.0,0.0,0.04741,37880.0,0.105751,0.230514,0.162387,0.230206,-0.042589,0.620275,4.06569,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.133836,-0.000139,0.0,-0.047701,-0.013067,-0.010199,-0.030704,0.899258,-0.036905,-0.096479,-0.008603,-0.027482,1.855201,4.47762,-0.052142,-0.000862,-0.191833,0.0,2.826087,0.022843,0.071472,0.138934
909,191.595642,1000.0,0.824899,0.814807,0.0,0.0,0.047389,62105.0,0.109837,0.244211,0.149765,0.24293,-0.043673,0.642935,4.070793,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146071,-0.00148,0.0,-0.051804,-0.013781,-0.011282,-0.033348,0.893256,-0.0384,-0.099647,-0.010325,-0.032486,1.837612,4.444489,-0.056942,-0.001097,-0.235681,0.0,3.583333,0.01761,0.080026,0.133825
910,192.416199,1000.0,0.84673,0.817679,0.0,0.0,0.047416,60685.0,0.110857,0.231643,0.169744,0.257936,-0.045381,0.688141,4.056634,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.133526,-2e-05,0.0,-0.05123,-0.013753,-0.011629,-0.033233,0.907191,-0.036466,-0.102436,-0.008646,-0.031224,1.844217,4.476876,-0.057703,-0.00119,-0.297403,0.0,3.047619,0.016764,0.102695,0.137663
911,191.549088,1000.0,0.870036,0.805183,0.0,0.0,0.047442,68932.0,0.115448,0.240801,0.143533,0.213035,-0.041021,0.562636,4.063355,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145637,-0.00248,0.0,-0.046504,-0.013018,-0.010275,-0.030608,0.885332,-0.037201,-0.099198,-0.009319,-0.029108,1.824855,4.461193,-0.051101,-0.001026,-0.223027,0.0,3.173913,0.019098,0.108782,0.115398
912,190.565384,1000.0,0.839237,0.839334,0.0,0.0,0.047486,70024.0,0.115236,0.236795,0.155253,0.252466,-0.04311,0.639502,4.064351,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143406,-0.001024,0.0,-0.050691,-0.013501,-0.011355,-0.032545,0.895341,-0.037473,-0.100641,-0.009898,-0.031085,1.817288,4.462677,-0.057065,-0.000674,-0.379715,0.0,3.047619,0.017252,0.092753,0.134993
913,191.884796,1000.0,0.836556,0.820885,0.0,0.0,0.047507,36759.0,0.110375,0.238727,0.138973,0.228026,-0.04143,0.601327,4.014785,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150457,-0.000381,0.0,-0.04724,-0.013135,-0.010551,-0.031513,0.887174,-0.036986,-0.094359,-0.010366,-0.029197,1.831178,4.466611,-0.054406,-0.001011,-0.187828,0.0,3.086957,0.015989,0.073198,0.094516
914,192.894623,1000.0,0.849264,0.838484,0.0,0.0,0.047529,67523.0,0.109268,0.244119,0.132588,0.219205,-0.041033,0.612191,4.061166,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155605,-0.002201,0.0,-0.049765,-0.012957,-0.010111,-0.032294,0.901774,-0.037049,-0.094347,-0.010687,-0.035656,1.838168,4.453637,-0.05198,-0.000778,-0.212388,0.0,3.26087,0.015855,0.085239,0.107551
915,191.935959,1000.0,0.852416,0.81514,0.0,0.0,0.047575,70852.0,0.116967,0.245073,0.159779,0.250878,-0.046679,0.688185,4.001931,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145227,-0.000126,0.0,-0.053676,-0.01351,-0.011045,-0.033509,0.901717,-0.038933,-0.10734,-0.010497,-0.032934,1.820622,4.441447,-0.055225,-0.000907,-0.207576,0.0,3.52381,0.017944,0.107649,0.133623
916,191.883713,1000.0,0.855429,0.850271,0.0,0.0,0.047588,65499.0,0.110061,0.247994,0.155792,0.230159,-0.044005,0.632506,4.032173,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146924,-0.00058,0.0,-0.052214,-0.013341,-0.011097,-0.032725,0.903923,-0.037057,-0.096607,-0.009299,-0.033651,1.837264,4.448772,-0.054405,-0.000791,-0.290022,0.0,18.791668,0.017235,0.080988,0.103301
917,190.752289,994.890015,0.850545,0.821769,0.045455,0.0,0.047602,68796.0,0.109433,0.230156,0.142609,0.230461,-0.041686,0.63697,4.030956,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499037,-0.147937,-0.000953,-0.000152,-0.049344,-0.012815,-0.0105,-0.031907,0.891482,-0.035985,-0.097289,-0.00982,-0.030959,1.834904,4.466942,-0.052363,-0.001136,-0.292183,0.0,6.545455,0.017307,0.08412,0.141661
918,192.529251,1000.0,0.85945,0.833663,0.0,0.0,0.04761,66183.0,0.108235,0.23264,0.147315,0.232638,-0.043499,0.639476,4.034327,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.146777,-0.000296,0.0,-0.049677,-0.013212,-0.010784,-0.031947,0.901021,-0.036299,-0.096256,-0.010545,-0.032047,1.846432,4.477488,-0.053891,-0.000921,-0.309921,0.0,9.166667,0.014901,0.102324,0.130947
919,190.977509,1000.0,0.847725,0.84204,0.0,0.0,0.047656,37641.0,0.107208,0.24025,0.142005,0.233513,-0.043083,0.639829,4.029894,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153349,-0.001482,0.0,-0.050772,-0.013179,-0.010656,-0.032394,0.897685,-0.036313,-0.095362,-0.010928,-0.031694,1.844255,4.468935,-0.053795,-0.001115,-0.266736,0.0,7.916667,0.017607,0.100264,0.126745
920,191.601654,1000.0,0.861404,0.824064,0.0,0.0,0.047738,66040.0,0.108615,0.238135,0.146637,0.237837,-0.043533,0.648881,4.058266,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148323,-0.0004,0.0,-0.05043,-0.013372,-0.011015,-0.033077,0.899946,-0.036761,-0.096491,-0.010074,-0.032436,1.845359,4.467038,-0.0554,-0.000961,-0.346825,0.0,7.958333,0.016946,0.099147,0.13341
921,191.299088,1000.0,0.856835,0.823981,0.0,0.0,0.047691,64806.0,0.114401,0.238419,0.163435,0.249906,-0.045472,0.675594,4.039728,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141477,-0.001089,0.0,-0.052412,-0.013424,-0.011197,-0.032977,0.901097,-0.037534,-0.103685,-0.010194,-0.032165,1.837166,4.459291,-0.05572,-0.001331,-0.337527,0.0,6.416667,0.015797,0.081283,0.125407
922,193.122696,1000.0,0.853203,0.832181,0.0,0.0,0.047725,65833.0,0.110404,0.239258,0.15572,0.244032,-0.044426,0.659734,4.083464,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147136,-0.000439,0.0,-0.051103,-0.013494,-0.011266,-0.032915,0.899186,-0.037318,-0.100456,-0.009416,-0.031877,1.841856,4.462358,-0.055778,-0.001147,-0.272563,0.0,8.5,0.017227,0.100478,0.141496
923,189.658554,1000.0,0.841121,0.824389,0.0,0.0,0.047687,65605.0,0.114204,0.235988,0.154514,0.243189,-0.044042,0.648202,4.036292,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144037,-0.00191,0.0,-0.050645,-0.013456,-0.011137,-0.032568,0.892346,-0.038052,-0.099009,-0.010283,-0.031612,1.828351,4.457821,-0.055529,-0.001118,-0.327798,0.0,6.666667,0.017599,0.088396,0.132323
924,192.810928,1000.0,0.846809,0.843226,0.0,0.0,0.047687,37925.0,0.104331,0.232678,0.146272,0.230849,-0.041944,0.65629,4.085758,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151055,-0.000129,0.0,-0.049401,-0.012907,-0.009988,-0.03182,0.902421,-0.035511,-0.091196,-0.008938,-0.031369,1.861923,4.484699,-0.052428,-0.000892,-0.304025,0.0,6.958333,0.016825,0.092936,0.110171
925,193.169922,1000.0,0.861291,0.848912,0.0,0.0,0.047638,66009.0,0.104174,0.231694,0.143472,0.223,-0.041119,0.624127,4.080377,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.1478,-0.000569,0.0,-0.047292,-0.012607,-0.009814,-0.02991,0.902582,-0.035251,-0.091646,-0.009886,-0.031184,1.853166,4.491754,-0.050238,-0.00088,-0.262313,0.0,6.5,0.017522,0.086193,0.115054
926,192.163757,1000.0,0.840725,0.810829,0.0,0.0,0.047659,63805.0,0.110136,0.230701,0.14579,0.246149,-0.043764,0.66167,4.048203,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15089,-0.0011,0.0,-0.051138,-0.013326,-0.010921,-0.032716,0.89326,-0.036445,-0.097128,-0.009901,-0.031894,1.831077,4.476141,-0.055665,-0.001084,-0.273872,0.0,6.125,0.016932,0.097279,0.120696
927,193.407715,1000.0,0.857699,0.843916,0.0,0.0,0.047636,66438.0,0.107214,0.228462,0.154351,0.237089,-0.042868,0.680274,4.05203,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147236,-0.002204,0.0,-0.049501,-0.012673,-0.010089,-0.031503,0.901519,-0.033962,-0.090969,-0.008761,-0.030587,1.847482,4.502217,-0.052488,-0.001145,-0.299996,0.0,6.125,0.017621,0.08831,0.120752
928,191.418839,990.349976,0.844535,0.832901,0.041667,0.0,0.047616,65905.0,0.110844,0.238078,0.144759,0.225259,-0.041387,0.628292,4.038208,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498569,-0.147239,-0.001127,-0.000119,-0.049966,-0.012884,-0.010005,-0.031888,0.9038,-0.036465,-0.097377,-0.009544,-0.033351,1.83382,4.457484,-0.051141,-0.00103,-0.298168,0.0,6.25,0.01914,0.101641,0.140681
929,194.045532,1000.0,0.856049,0.824074,0.0,0.0,0.047604,65703.0,0.106989,0.237626,0.139074,0.232064,-0.042444,0.645094,4.051044,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154304,-0.001021,0.0,-0.050473,-0.013183,-0.010539,-0.03234,0.902394,-0.037173,-0.096372,-0.010316,-0.033352,1.844044,4.465368,-0.053786,-0.001298,-0.22446,0.0,5.416667,0.017899,0.097396,0.138573
930,191.692261,1000.0,0.840212,0.831174,0.0,0.0,0.047587,37601.0,0.106469,0.237107,0.141599,0.230382,-0.041374,0.632384,4.031591,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148823,-0.002863,0.0,-0.048885,-0.01298,-0.010537,-0.031931,0.889222,-0.03636,-0.095566,-0.01015,-0.032906,1.844753,4.472365,-0.052456,-0.000797,-0.205476,0.0,5.666667,0.018202,0.096628,0.127446
931,189.523331,1000.0,0.831691,0.825054,0.0,0.0,0.047546,65608.0,0.113021,0.244779,0.154966,0.251288,-0.044442,0.668649,4.045057,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145118,-0.000473,0.0,-0.050821,-0.014105,-0.011431,-0.033856,0.896469,-0.040548,-0.106554,-0.010208,-0.031354,1.826769,4.430446,-0.057898,-0.000853,-0.444209,0.0,5.75,0.018053,0.101984,0.135785
932,192.362366,1000.0,0.84439,0.827215,0.0,0.0,0.047546,65934.0,0.117451,0.230988,0.157191,0.240484,-0.042349,0.637065,4.058177,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142376,-0.00141,0.0,-0.050407,-0.013203,-0.010395,-0.032123,0.895072,-0.037332,-0.100774,-0.00953,-0.031839,1.811774,4.470124,-0.053792,-0.001013,-0.315696,0.0,4.583333,0.018595,0.095197,0.136902
933,190.020798,994.669983,0.868865,0.816608,0.0,0.0,0.047627,66062.0,0.11493,0.233526,0.157576,0.239032,-0.044147,0.634661,4.047739,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497685,-0.141456,-0.002626,-0.000348,-0.05164,-0.013374,-0.011108,-0.033007,0.886046,-0.037753,-0.102448,-0.009826,-0.031536,1.814916,4.443185,-0.055063,-0.002832,-0.305199,0.043478,4.608696,0.016455,0.087676,0.141144
934,192.445374,1000.0,0.839148,0.822705,0.0,0.0,0.047677,66130.0,0.107998,0.235983,0.139348,0.223657,-0.041379,0.61139,4.012655,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147704,-0.000857,0.0,-0.048834,-0.013053,-0.010382,-0.031648,0.891469,-0.037082,-0.099028,-0.009535,-0.032134,1.849909,4.470426,-0.05224,-0.000787,-0.20903,0.0,4.375,0.018457,0.099779,0.140699
935,193.208572,1000.0,0.85127,0.832549,0.0,0.0,0.047723,35670.0,0.104803,0.235342,0.154384,0.239906,-0.042211,0.665858,4.047943,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142233,-0.001133,0.0,-0.048562,-0.012946,-0.010322,-0.031002,0.902544,-0.034683,-0.089842,-0.00899,-0.030766,1.852676,4.487328,-0.052841,-0.001174,-0.292821,0.0,5.166667,0.018726,0.087512,0.131955
936,192.243744,1000.0,0.878761,0.83,0.0,0.0,0.047686,65687.0,0.107227,0.236821,0.149398,0.238249,-0.04289,0.634271,4.038265,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145485,-0.000334,0.0,-0.051278,-0.013482,-0.011019,-0.032414,0.898411,-0.037351,-0.098658,-0.009137,-0.032134,1.851149,4.464741,-0.055088,-0.000873,-0.319562,0.0,4.458333,0.017627,0.089118,0.130543
937,190.353424,1000.0,0.84178,0.802473,0.0,0.0,0.047729,66679.0,0.108329,0.235323,0.144674,0.233542,-0.042643,0.632397,4.056032,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157385,-0.000953,0.0,-0.050716,-0.013135,-0.010994,-0.032415,0.900987,-0.038788,-0.095434,-0.009919,-0.032482,1.836727,4.456119,-0.053373,-0.001,-0.298588,0.0,3.958333,0.016335,0.093952,0.128687
938,192.222305,1000.0,0.860071,0.835324,0.0,0.0,0.047586,66126.0,0.108668,0.236354,0.147889,0.224106,-0.041871,0.633966,4.041409,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145291,-0.001301,0.0,-0.048059,-0.012935,-0.010418,-0.031721,0.89621,-0.035957,-0.092776,-0.009972,-0.030968,1.847916,4.472346,-0.051135,-0.000982,-0.291675,0.0,3.416667,0.015873,0.081187,0.105118
939,190.321594,990.580017,0.852861,0.807493,0.0,0.0,0.047711,67527.0,0.109985,0.239187,0.13447,0.231608,-0.044481,0.659815,4.039917,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.494882,-0.160402,-0.001661,-0.000435,-0.048514,-0.012752,-0.010233,-0.031668,0.891088,-0.03622,-0.091445,-0.009952,-0.030761,1.815095,4.415729,-0.052764,-0.000978,-0.248682,0.043478,3.695652,0.016622,0.087682,0.114242
940,189.430801,990.219971,0.839595,0.834305,0.041667,0.0,0.04773,66508.0,0.108282,0.227778,0.149377,0.237959,-0.043767,0.642948,4.01749,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.495927,-0.147823,-0.000637,-0.000333,-0.049973,-0.013236,-0.010916,-0.032469,0.890182,-0.03615,-0.09714,-0.008957,-0.02872,1.822887,4.448198,-0.055152,-0.001043,-0.315608,0.0,4.0,0.017275,0.080124,0.127508
941,192.8927,1000.0,0.841233,0.816462,0.0,0.0,0.04767,37839.0,0.113097,0.22873,0.149107,0.232974,-0.044155,0.64256,4.012061,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.14564,-0.001601,0.0,-0.049466,-0.012528,-0.01001,-0.030814,0.895579,-0.035094,-0.099482,-0.009946,-0.031489,1.818497,4.491937,-0.051038,-0.001018,-0.276972,0.0,3.666667,0.02103,0.099421,0.144835
942,192.068283,1000.0,0.849959,0.811559,0.0,0.0,0.047649,68073.0,0.106838,0.231195,0.144379,0.211855,-0.038457,0.608944,4.01176,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.142937,-0.003474,0.0,-0.0447,-0.012021,-0.008774,-0.028929,0.90499,-0.03328,-0.088629,-0.008311,-0.030895,1.848569,4.500586,-0.046087,-0.000884,-0.267652,0.0,2.478261,0.01903,0.089455,0.135522
943,192.961517,1000.0,0.853963,0.834174,0.0,0.0,0.047654,65353.0,0.106378,0.232158,0.166895,0.247053,-0.042555,0.693753,4.023852,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.137523,-0.001464,0.0,-0.048717,-0.012913,-0.010518,-0.031335,0.896988,-0.035889,-0.100319,-0.008392,-0.030443,1.853133,4.483572,-0.051518,-0.000871,-0.355826,0.0,3.416667,0.016009,0.101592,0.1393
944,193.578781,1000.0,0.83998,0.826642,0.0,0.0,0.047652,71139.0,0.114167,0.235682,0.149997,0.247863,-0.045463,0.673906,4.001849,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147613,-0.000126,0.0,-0.052376,-0.013607,-0.01159,-0.033813,0.90086,-0.037708,-0.100069,-0.010235,-0.033241,1.822341,4.463462,-0.056679,-0.001409,-0.266784,0.0,3.047619,0.018015,0.089567,0.151076
945,190.636108,1000.0,0.847853,0.812364,0.0,0.0,0.047723,69024.0,0.108973,0.234645,0.139338,0.216648,-0.03964,0.613377,3.992543,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15009,-0.001259,0.0,-0.047668,-0.01227,-0.009301,-0.030103,0.901428,-0.034838,-0.093258,-0.009913,-0.032851,1.832006,4.481135,-0.047434,-0.001022,-0.312265,0.0,3.090909,0.01795,0.102782,0.139473
946,191.312073,1000.0,0.83436,0.841476,0.0,0.0,0.047741,38064.0,0.113514,0.241666,0.172992,0.265486,-0.046983,0.685236,3.999719,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.136545,-0.000833,0.0,-0.053233,-0.014275,-0.012173,-0.034701,0.889795,-0.040579,-0.108624,-0.010195,-0.030647,1.832681,4.434487,-0.059157,-0.001178,-0.365056,0.0,3.043478,0.017036,0.082293,0.117779
947,189.853241,991.76001,0.845671,0.827278,0.0,0.0,0.047763,66094.0,0.107514,0.228983,0.137277,0.218847,-0.040697,0.606874,3.98303,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497142,-0.14614,-0.000435,-0.000278,-0.04787,-0.01276,-0.010132,-0.030931,0.892147,-0.035389,-0.096677,-0.00947,-0.031525,1.830848,4.463939,-0.050458,-0.000843,-0.232965,0.041667,3.166667,0.019072,0.104021,0.125467
948,191.637115,1000.0,0.845447,0.820998,0.0,0.0,0.047757,67078.0,0.109155,0.235409,0.148404,0.243534,-0.04467,0.662453,3.995727,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151316,-0.000135,0.0,-0.048891,-0.013053,-0.010917,-0.031458,0.894361,-0.036078,-0.093051,-0.010772,-0.030642,1.834779,4.474391,-0.054896,-0.00102,-0.298283,0.0,3.565217,0.018074,0.093751,0.11557
949,191.679077,1000.0,0.868796,0.819103,0.0,0.0,0.047722,68192.0,0.114589,0.23644,0.154239,0.237967,-0.044171,0.655995,3.987504,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140482,-0.001308,0.0,-0.050421,-0.013598,-0.01127,-0.03256,0.895362,-0.039739,-0.111386,-0.01065,-0.031803,1.81417,4.44958,-0.053771,-0.001017,-0.253823,0.0,3.043478,0.016562,0.090944,0.132532
950,193.007919,1000.0,0.845585,0.820417,0.0,0.0,0.047757,66109.0,0.108816,0.22589,0.155812,0.2356,-0.041822,0.661928,4.012812,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.144174,-0.00055,0.0,-0.047329,-0.012784,-0.009585,-0.030414,0.896115,-0.035791,-0.094339,-0.008442,-0.030017,1.840627,4.489963,-0.050851,-0.000753,-0.314841,0.0,3.26087,0.017515,0.087933,0.122209
951,193.146088,1000.0,0.847989,0.843762,0.0,0.0,0.047784,66538.0,0.110398,0.234405,0.156544,0.255113,-0.045648,0.684287,4.010143,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.140882,-8.1e-05,0.0,-0.051036,-0.01374,-0.011313,-0.033494,0.899152,-0.036641,-0.101757,-0.009226,-0.029325,1.837354,4.472639,-0.058007,-0.000804,-0.301258,0.0,3.25,0.0165,0.078881,0.123225
