iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
866,189.23349,1000.0,0.861089,0.815412,0.0,0.0,0.049173,69949.0,0.11378,0.240431,0.140457,0.251064,-0.044602,0.658807,3.979074,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.161007,-0.001457,0.0,-0.049094,-0.015119,-0.012094,-0.034342,0.890083,-0.041686,-0.102251,-0.013163,-0.034499,1.838754,4.420869,-0.061617,-0.000379,-0.354761,0.0,2.5,0.016835,0.096409,0.116763
867,188.258835,1000.0,0.877107,0.824076,0.0,0.0,0.049171,74210.0,0.108385,0.240955,0.151829,0.254359,-0.045529,0.650996,3.979233,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150945,-9.2e-05,0.0,-0.05186,-0.015396,-0.012662,-0.034991,0.894022,-0.041956,-0.120521,-0.012854,-0.033627,1.843024,4.421452,-0.062081,-0.000526,-0.362661,0.0,3.0,0.016023,0.076363,0.124451
868,189.651215,1000.0,0.849807,0.815896,0.0,0.0,0.049212,74953.0,0.1138,0.241283,0.147254,0.239841,-0.041434,0.612583,3.968552,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.143462,-0.004387,0.0,-0.051654,-0.015242,-0.012074,-0.034755,0.88685,-0.042733,-0.116704,-0.011776,-0.034555,1.836018,4.414351,-0.059745,-0.000522,-0.253271,0.0,3.52381,0.018578,0.095017,0.112114
869,189.427017,1000.0,0.869172,0.826826,0.0,0.0,0.049231,73092.0,0.107012,0.243061,0.147101,0.239667,-0.042495,0.611378,3.953717,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153538,-0.000645,0.0,-0.050528,-0.014865,-0.011871,-0.033318,0.897727,-0.040509,-0.105933,-0.011706,-0.033127,1.847492,4.435581,-0.059208,-0.000537,-0.319712,0.0,3.090909,0.016898,0.09481,0.121113
870,190.835037,1000.0,0.873454,0.808367,0.0,0.0,0.049198,70428.0,0.108066,0.234231,0.137466,0.25277,-0.042869,0.644951,3.960804,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154276,-7.7e-05,0.0,-0.051547,-0.014936,-0.012021,-0.035008,0.896194,-0.0403,-0.109833,-0.011274,-0.035595,1.849185,4.440221,-0.061502,-0.000679,-0.319634,0.0,3.304348,0.016437,0.088105,0.126219
871,191.750122,1000.0,0.865953,0.819683,0.0,0.0,0.049182,37677.0,0.114634,0.249911,0.15196,0.257589,-0.046078,0.651028,3.97612,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156494,-0.000619,0.0,-0.056538,-0.015347,-0.013201,-0.037299,0.897869,-0.043442,-0.125142,-0.014335,-0.038089,1.825922,4.395832,-0.062282,-0.000583,-0.235909,0.0,2.583333,0.019055,0.09022,0.118578
872,190.562515,1000.0,0.868975,0.829639,0.0,0.0,0.049247,70446.0,0.117557,0.244383,0.158928,0.277282,-0.047057,0.662091,3.988429,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.145953,-0.000439,0.0,-0.055582,-0.015794,-0.013534,-0.03686,0.895695,-0.04433,-0.123419,-0.012813,-0.036374,1.826373,4.399885,-0.066319,-0.000666,-0.244533,0.0,3.73913,0.016394,0.087569,0.116732
873,190.861557,1000.0,0.870605,0.817951,0.0,0.0,0.049241,69949.0,0.105136,0.231933,0.143504,0.259211,-0.043515,0.662331,3.953044,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157519,-0.000862,0.0,-0.049653,-0.014942,-0.012558,-0.034392,0.894931,-0.038626,-0.101944,-0.011744,-0.033247,1.85483,4.457279,-0.062246,-0.00073,-0.287625,0.0,2.958333,0.01418,0.091172,0.106551
874,188.804489,1000.0,0.843742,0.830632,0.0,0.0,0.049166,74124.0,0.115678,0.24324,0.139181,0.260056,-0.044103,0.67321,3.961347,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.160108,-0.000223,0.0,-0.056802,-0.015208,-0.012801,-0.035656,0.901534,-0.044109,-0.120362,-0.013619,-0.039883,1.821459,4.393708,-0.060295,-0.000734,-0.38889,0.0,3.333333,0.016737,0.098652,0.141965
875,192.145782,1000.0,0.855788,0.821676,0.0,0.0,0.049157,72638.0,0.115865,0.243087,0.15313,0.252468,-0.044447,0.616641,3.983814,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147403,-0.00206,0.0,-0.053129,-0.015322,-0.012552,-0.035014,0.892147,-0.042573,-0.114813,-0.012278,-0.035493,1.822912,4.415789,-0.061524,-0.000584,-0.275571,0.0,23.818182,0.018007,0.092647,0.131314
876,190.782532,995.5,0.872303,0.829386,0.041667,0.0,0.049117,68697.0,0.108562,0.238853,0.143706,0.241038,-0.041611,0.606399,3.960609,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499153,-0.150769,-0.001703,-0.000152,-0.049652,-0.01469,-0.011574,-0.033556,0.891016,-0.039938,-0.109779,-0.011028,-0.03321,1.838897,4.435137,-0.058534,-0.000751,-0.266624,0.0,9.583334,0.016414,0.089217,0.124318
877,190.781952,1000.0,0.862962,0.813674,0.041667,0.0,0.04914,39724.0,0.10998,0.24909,0.142539,0.236383,-0.042433,0.603822,3.952007,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.496562,-0.150369,-0.001669,-0.000278,-0.051661,-0.015059,-0.012128,-0.035073,0.891231,-0.041901,-0.111982,-0.012496,-0.034886,1.824603,4.379685,-0.059802,-0.000627,-0.212245,0.0,7.583333,0.016601,0.098406,0.14783
878,191.152023,1000.0,0.858373,0.830315,0.0,0.0,0.049207,69531.0,0.111038,0.244754,0.148116,0.25365,-0.043073,0.645083,3.969799,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15469,-0.001051,0.0,-0.051789,-0.014967,-0.011819,-0.033509,0.897873,-0.041205,-0.111027,-0.011622,-0.036618,1.829439,4.424844,-0.059026,-0.000757,-0.226768,0.0,7.875,0.016342,0.086047,0.124278
879,190.742493,1000.0,0.864195,0.829009,0.0,0.0,0.049197,69134.0,0.112197,0.242953,0.144982,0.246603,-0.043739,0.62437,3.991488,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155957,-0.00117,0.0,-0.051864,-0.014949,-0.012073,-0.034886,0.899096,-0.041388,-0.108586,-0.012673,-0.034891,1.830931,4.425179,-0.060983,-0.00071,-0.252284,0.0,8.375,0.015772,0.098882,0.123453
880,189.817108,1000.0,0.875335,0.829845,0.0,0.0,0.049164,67804.0,0.112704,0.237811,0.145389,0.255305,-0.04421,0.634519,3.973562,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155713,-0.002017,0.0,-0.052509,-0.01529,-0.012658,-0.035679,0.888457,-0.04123,-0.107712,-0.011924,-0.03466,1.835027,4.433813,-0.063695,-0.00083,-0.277857,0.0,7.0,0.014356,0.094722,0.12657
881,192.051331,1000.0,0.860974,0.8413,0.0,0.0,0.049172,69068.0,0.108513,0.239904,0.14219,0.247366,-0.042348,0.638146,3.990808,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15353,-0.001024,0.0,-0.051808,-0.014951,-0.011881,-0.034333,0.895707,-0.040877,-0.10843,-0.011455,-0.035254,1.846386,4.432484,-0.060178,-0.000591,-0.233298,0.0,7.25,0.016654,0.087647,0.120982
882,189.202621,1000.0,0.865657,0.814258,0.0,0.0,0.04912,39518.0,0.107416,0.244047,0.147244,0.251952,-0.044132,0.628337,4.015709,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156769,-0.000726,0.0,-0.050251,-0.015206,-0.012351,-0.03453,0.890788,-0.040222,-0.108679,-0.011598,-0.03131,1.839302,4.43048,-0.062436,-0.000564,-0.269771,0.0,6.083333,0.015111,0.096699,0.130984
883,189.809021,1000.0,0.866888,0.816239,0.0,0.0,0.049073,69830.0,0.112879,0.246151,0.143377,0.253773,-0.045842,0.643899,3.984565,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157596,-0.000133,0.0,-0.054316,-0.015342,-0.012551,-0.035842,0.900682,-0.041388,-0.112156,-0.01306,-0.037806,1.835728,4.419815,-0.063284,-0.000655,-0.280814,0.0,5.791667,0.017146,0.092809,0.126819
884,190.742111,1000.0,0.869841,0.832209,0.0,0.0,0.049033,69646.0,0.102885,0.23396,0.134125,0.226798,-0.040881,0.583613,3.987249,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157091,-8.2e-05,0.0,-0.048281,-0.014478,-0.011349,-0.032874,0.891836,-0.038891,-0.108677,-0.010879,-0.032657,1.865101,4.455644,-0.057915,-0.00071,-0.271408,0.0,5.833333,0.014837,0.097438,0.135992
885,193.67569,1000.0,0.880744,0.823467,0.0,0.0,0.049024,69397.0,0.107679,0.237954,0.146731,0.245191,-0.042729,0.644244,3.988093,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.153261,-0.000901,0.0,-0.051258,-0.014732,-0.011675,-0.033204,0.897695,-0.040148,-0.106942,-0.011902,-0.035431,1.845638,4.44025,-0.058053,-0.000817,-0.219319,0.0,6.291667,0.013586,0.098917,0.123123
886,190.47139,1000.0,0.855984,0.818059,0.0,0.0,0.049047,69297.0,0.113712,0.237618,0.152853,0.26181,-0.044745,0.650558,4.016266,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148832,-0.00197,0.0,-0.05175,-0.015088,-0.012506,-0.034732,0.889758,-0.041034,-0.113711,-0.011678,-0.034898,1.819419,4.434542,-0.06194,-0.000739,-0.29415,0.0,6.041667,0.016795,0.101733,0.146146
887,190.818039,1000.0,0.865363,0.825545,0.0,0.0,0.049063,69840.0,0.107412,0.243169,0.140206,0.235075,-0.042344,0.611409,4.000293,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.158326,-0.001905,0.0,-0.050585,-0.015007,-0.011895,-0.034073,0.894387,-0.040855,-0.10576,-0.011365,-0.034096,1.855655,4.429106,-0.059248,-0.000592,-0.246625,0.0,5.708333,0.017738,0.084642,0.137176
888,190.665207,1000.0,0.860103,0.841744,0.0,0.0,0.049171,37557.0,0.115047,0.243642,0.146436,0.251224,-0.044454,0.630015,4.008584,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157617,-0.000973,0.0,-0.052871,-0.014991,-0.012289,-0.034943,0.890836,-0.040529,-0.109441,-0.012588,-0.034685,1.812487,4.426269,-0.061733,-0.000593,-0.257416,0.0,6.0,0.016438,0.093542,0.11789
889,190.945282,1000.0,0.875921,0.829427,0.0,0.0,0.049076,70160.0,0.107205,0.241752,0.140786,0.239484,-0.043433,0.621383,4.016836,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155899,-0.000139,0.0,-0.051139,-0.014929,-0.011984,-0.033872,0.896197,-0.041258,-0.103714,-0.011786,-0.034065,1.841481,4.426761,-0.059601,-0.000559,-0.256064,0.0,5.166667,0.014247,0.099345,0.114043
890,189.239548,991.219971,0.867484,0.825853,0.041667,0.0,0.049146,69090.0,0.110408,0.240467,0.152903,0.256928,-0.04263,0.662284,4.047748,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497972,-0.146555,-0.000421,-0.000185,-0.050835,-0.014805,-0.011809,-0.034255,0.895056,-0.042105,-0.114118,-0.011702,-0.03415,1.82768,4.406727,-0.058486,-0.000672,-0.314549,0.0,5.458333,0.016042,0.090409,0.137422
891,190.754852,1000.0,0.854193,0.819381,0.0,0.0,0.048995,69721.0,0.108976,0.235724,0.15559,0.250864,-0.043721,0.63927,4.031053,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150138,-0.000599,0.0,-0.050964,-0.014588,-0.011812,-0.033636,0.89696,-0.039903,-0.112249,-0.01259,-0.032644,1.83954,4.444504,-0.058194,-0.000492,-0.224231,0.0,4.625,0.015866,0.091655,0.141528
892,190.261322,1000.0,0.859806,0.822,0.0,0.0,0.048883,71238.0,0.112886,0.23879,0.146897,0.250629,-0.04224,0.608672,4.038884,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157605,-0.001761,0.0,-0.051277,-0.014856,-0.012087,-0.034198,0.890118,-0.03964,-0.102401,-0.011044,-0.033596,1.819167,4.440522,-0.061875,-0.000614,-0.238862,0.0,4.913043,0.016974,0.088408,0.142128
893,190.287506,1000.0,0.863754,0.82511,0.0,0.0,0.048819,69583.0,0.115611,0.245184,0.143911,0.263393,-0.045628,0.659056,4.013664,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.158598,-0.000371,0.0,-0.054737,-0.015512,-0.013041,-0.03678,0.892026,-0.042007,-0.110466,-0.012415,-0.03555,1.809887,4.413347,-0.064297,-0.000667,-0.251965,0.0,4.333333,0.015855,0.094174,0.12514
894,192.011017,1000.0,0.874191,0.826012,0.0,0.0,0.048733,40235.0,0.112235,0.24305,0.151526,0.258288,-0.04363,0.651333,4.036628,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148505,-0.000299,0.0,-0.05125,-0.015219,-0.012482,-0.034595,0.900592,-0.041524,-0.115417,-0.011114,-0.035038,1.839035,4.425688,-0.061287,-0.000895,-0.292692,0.0,3.73913,0.015735,0.087239,0.136711
895,190.422653,1000.0,0.873436,0.808586,0.0,0.0,0.048816,70608.0,0.113382,0.231801,0.138124,0.249413,-0.042731,0.626419,4.014654,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.161881,-0.001369,0.0,-0.049612,-0.014763,-0.011704,-0.033907,0.899468,-0.04002,-0.103379,-0.011785,-0.032975,1.813963,4.448164,-0.060555,-0.000848,-0.29967,0.0,3.869565,0.016621,0.092268,0.1287
896,192.230911,1000.0,0.867437,0.830644,0.0,0.0,0.048775,69500.0,0.107358,0.246764,0.145017,0.233354,-0.042612,0.6009,4.016616,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15123,-0.000356,0.0,-0.050222,-0.014441,-0.011131,-0.033112,0.899215,-0.039003,-0.108281,-0.011805,-0.034054,1.850177,4.440256,-0.057566,-0.000592,-0.201821,0.0,3.833333,0.01734,0.092824,0.120956
897,191.34523,1000.0,0.870232,0.822709,0.0,0.0,0.048726,70178.0,0.11029,0.23871,0.146676,0.246737,-0.042126,0.627321,4.029502,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.150974,-0.000844,0.0,-0.051644,-0.014679,-0.012058,-0.033797,0.898758,-0.038848,-0.107439,-0.011559,-0.036865,1.829391,4.448266,-0.059062,-0.000607,-0.21219,0.0,3.791667,0.015412,0.095537,0.125468
898,190.279236,1000.0,0.8533,0.814432,0.0,0.0,0.048655,71186.0,0.111118,0.237659,0.145418,0.258602,-0.043954,0.660992,4.018249,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155972,-0.001536,0.0,-0.054221,-0.01512,-0.012547,-0.035428,0.893745,-0.041593,-0.107583,-0.013623,-0.037278,1.832003,4.42726,-0.062172,-0.000713,-0.334551,0.0,3.869565,0.016858,0.092951,0.128585
899,192.425049,1000.0,0.877593,0.824503,0.0,0.0,0.048601,39930.0,0.107129,0.244079,0.144156,0.251755,-0.044553,0.657723,4.033503,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.160155,-0.000211,0.0,-0.052949,-0.015026,-0.012362,-0.034852,0.905894,-0.041138,-0.104489,-0.012793,-0.035863,1.849167,4.421171,-0.061316,-0.000649,-0.262527,0.0,4.130435,0.0129,0.094991,0.123021
900,190.522003,1000.0,0.871112,0.832524,0.0,0.0,0.048591,66537.0,0.117381,0.249269,0.123155,0.240143,-0.041531,0.616715,4.009125,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.166256,-0.001195,0.0,-0.050663,-0.014442,-0.011523,-0.034079,0.877199,-0.039218,-0.102557,-0.012326,-0.034183,1.804494,4.421796,-0.059097,-0.000592,-0.238295,0.0,3.521739,0.01438,0.10159,0.137545
901,190.639847,1000.0,0.861109,0.825864,0.0,0.0,0.048617,67039.0,0.102128,0.241568,0.135148,0.231237,-0.041205,0.602498,4.003779,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156157,-6.5e-05,0.0,-0.049321,-0.0144,-0.010828,-0.03296,0.896795,-0.039509,-0.105492,-0.01171,-0.03367,1.860958,4.446527,-0.056275,-0.000425,-0.251741,0.0,3.347826,0.017421,0.089204,0.116994
902,191.2995,1000.0,0.880541,0.816971,0.0,0.0,0.048682,64720.0,0.117074,0.247335,0.144034,0.248095,-0.044607,0.634419,3.990809,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.156585,-0.000639,0.0,-0.054333,-0.015034,-0.012504,-0.035913,0.904441,-0.040407,-0.111,-0.014653,-0.037754,1.82682,4.423723,-0.061107,-0.000568,-0.236976,0.0,3.625,0.015628,0.105293,0.135314
903,188.300888,994.530029,0.873186,0.813967,0.0,0.0,0.048623,67923.0,0.107695,0.23858,0.147554,0.234634,-0.040647,0.603966,3.970799,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.498623,-0.148888,-0.000158,-0.000202,-0.048482,-0.014518,-0.011172,-0.032677,0.896011,-0.039432,-0.108285,-0.011697,-0.032771,1.84137,4.43171,-0.056336,-0.000574,-0.380486,0.045455,2.909091,0.016115,0.090684,0.120051
904,189.99057,1000.0,0.854369,0.811578,0.0,0.0,0.048669,66656.0,0.110513,0.237107,0.150034,0.245262,-0.041557,0.629119,3.948406,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.154408,-0.001325,0.0,-0.049767,-0.014446,-0.01138,-0.032702,0.894609,-0.039727,-0.107518,-0.011492,-0.032751,1.840646,4.445545,-0.057101,-0.000632,-0.30138,0.0,3.173913,0.017763,0.081389,0.144831
905,190.918396,1000.0,0.850835,0.824717,0.0,0.0,0.048719,36993.0,0.107356,0.2358,0.152937,0.265713,-0.046265,0.683854,3.961036,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.15492,-0.000422,0.0,-0.052648,-0.015081,-0.012664,-0.034984,0.897911,-0.039296,-0.104505,-0.012365,-0.037499,1.844468,4.44866,-0.062619,-0.00088,-0.294099,0.0,3.3,0.013449,0.077735,0.136741
906,191.358948,1000.0,0.864805,0.816542,0.0,0.0,0.048677,65118.0,0.11013,0.236597,0.143287,0.255378,-0.042679,0.656369,3.971493,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155958,-0.000277,0.0,-0.053341,-0.014546,-0.011574,-0.034947,0.899251,-0.039299,-0.109463,-0.011921,-0.037367,1.841573,4.450029,-0.059332,-0.000554,-0.291801,0.0,3.458333,0.018408,0.098459,0.135664
907,191.148041,997.710022,0.860758,0.834348,0.045455,0.0,0.048798,67736.0,0.10746,0.243353,0.144033,0.230166,-0.039892,0.596773,3.956626,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.497393,-0.148236,-0.002868,-0.000909,-0.049869,-0.014285,-0.011239,-0.033086,0.890188,-0.041664,-0.104139,-0.011005,-0.035531,1.847026,4.415053,-0.05582,-0.000531,-0.306297,0.0,2.909091,0.019126,0.108657,0.132366
908,191.008835,1000.0,0.851982,0.807671,0.0,0.0,0.048769,66126.0,0.112966,0.239578,0.155783,0.268064,-0.044531,0.686908,3.914425,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.148503,-0.000926,0.0,-0.053981,-0.014926,-0.01234,-0.035565,0.88398,-0.040572,-0.116227,-0.012901,-0.035799,1.833326,4.428203,-0.06065,-0.000721,-0.284263,0.0,2.833333,0.014602,0.093971,0.139616
909,189.81311,1000.0,0.868241,0.809619,0.0,0.0,0.048817,70834.0,0.10818,0.23239,0.135365,0.246061,-0.040503,0.639392,3.952813,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.159944,-0.002099,0.0,-0.050461,-0.014383,-0.011139,-0.033285,0.903101,-0.040183,-0.101992,-0.01124,-0.0359,1.836777,4.444577,-0.057095,-0.000574,-0.416454,0.0,2.85,0.018872,0.084539,0.143124
910,190.855331,1000.0,0.878373,0.817433,0.0,0.0,0.048831,36996.0,0.103486,0.23292,0.132484,0.240198,-0.041106,0.623201,3.979018,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.164021,-7.7e-05,0.0,-0.049443,-0.014362,-0.011485,-0.033419,0.898128,-0.037086,-0.09449,-0.010546,-0.034012,1.856479,4.465875,-0.058546,-0.000436,-0.256044,0.0,3.619048,0.015699,0.097765,0.140859
911,192.164261,1000.0,0.863851,0.831731,0.0,0.0,0.048759,71681.0,0.113127,0.248236,0.160773,0.264667,-0.044927,0.653396,3.955426,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.149711,-0.001124,0.0,-0.051252,-0.015166,-0.012144,-0.035245,0.901644,-0.039936,-0.112399,-0.010942,-0.03271,1.8324,4.426958,-0.063094,-0.000704,-0.283324,0.0,3.086957,0.016996,0.086638,0.128302
912,191.133698,1000.0,0.859285,0.806055,0.0,0.0,0.04876,71655.0,0.115494,0.236237,0.145984,0.260392,-0.043924,0.660933,3.964506,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.160799,-0.000233,0.0,-0.052425,-0.015155,-0.012883,-0.034759,0.897276,-0.041535,-0.109801,-0.012533,-0.035315,1.823757,4.426392,-0.060993,-0.000711,-0.300966,0.0,3.173913,0.015904,0.089009,0.13906
913,190.01622,1000.0,0.86232,0.82653,0.0,0.0,0.048768,71129.0,0.11554,0.248541,0.141967,0.247456,-0.045102,0.611242,3.934894,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.160149,-0.000161,0.0,-0.05436,-0.015359,-0.012918,-0.036198,0.898326,-0.040572,-0.110161,-0.01311,-0.035988,1.83543,4.419069,-0.063613,-0.00054,-0.243894,0.0,3.043478,0.013545,0.095501,0.118745
914,189.501022,1000.0,0.861852,0.819611,0.0,0.0,0.048813,69843.0,0.119817,0.246127,0.145591,0.266259,-0.0461,0.650442,3.935495,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.160441,-0.006361,0.0,-0.056092,-0.01533,-0.013044,-0.036453,0.891401,-0.040695,-0.109643,-0.013395,-0.038399,1.792583,4.416221,-0.064614,-0.000749,-0.301807,0.0,3.333333,0.016317,0.112512,0.132757
915,191.502411,1000.0,0.889813,0.830585,0.0,0.0,0.048865,71520.0,0.109597,0.238492,0.155845,0.246787,-0.042719,0.600777,3.97177,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.141751,-0.000227,0.0,-0.049108,-0.014933,-0.011826,-0.03343,0.887007,-0.039323,-0.110148,-0.010531,-0.029845,1.843377,4.447197,-0.060788,-0.000472,-0.168123,0.0,3.090909,0.013496,0.082497,0.132298
916,190.879669,1000.0,0.875964,0.803476,0.0,0.0,0.04887,39707.0,0.111819,0.241377,0.156273,0.265878,-0.045008,0.677584,3.99747,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.147738,-0.000437,0.0,-0.054381,-0.014906,-0.012071,-0.034798,0.901814,-0.040883,-0.112294,-0.011523,-0.03717,1.844779,4.426798,-0.060943,-0.000573,-0.225566,0.0,22.173914,0.016516,0.089829,0.131852
917,191.296249,1000.0,0.86981,0.808379,0.0,0.0,0.048858,72209.0,0.112703,0.23971,0.14742,0.250507,-0.043549,0.638148,3.984575,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155734,-0.002921,0.0,-0.052383,-0.014922,-0.012354,-0.03452,0.896101,-0.041052,-0.114154,-0.012888,-0.035669,1.835619,4.430598,-0.059586,-0.000586,-0.250116,0.0,6.090909,0.018987,0.106641,0.156414
918,190.056244,1000.0,0.862548,0.823555,0.0,0.0,0.048901,68451.0,0.11314,0.235393,0.150454,0.262669,-0.044289,0.649781,3.996951,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.151047,-0.002261,0.0,-0.053222,-0.01498,-0.012541,-0.034838,0.890906,-0.040291,-0.108903,-0.012279,-0.036097,1.829956,4.438472,-0.061475,-0.000677,-0.287403,0.0,9.166667,0.016608,0.09276,0.133756
919,189.874252,998.330017,0.880335,0.834501,0.0,0.0,0.048868,69330.0,0.11534,0.242131,0.140716,0.245535,-0.042475,0.60934,3.986265,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.499507,-0.157721,-0.001481,-0.000238,-0.051759,-0.014644,-0.012116,-0.033937,0.891436,-0.040366,-0.108734,-0.012679,-0.035027,1.81661,4.426008,-0.058827,-0.000663,-0.330278,0.041667,7.125,0.015577,0.096794,0.133681
920,189.510803,1000.0,0.875497,0.827991,0.0,0.0,0.048919,69198.0,0.114166,0.239861,0.143714,0.246183,-0.04288,0.628758,4.011175,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.152783,-0.001093,0.0,-0.052141,-0.014845,-0.011969,-0.034532,0.89246,-0.04068,-0.106603,-0.012282,-0.036488,1.825296,4.431783,-0.059449,-0.000632,-0.327266,0.0,8.375,0.015078,0.094691,0.131709
921,191.675613,1000.0,0.867165,0.836833,0.0,0.0,0.048854,68481.0,0.112116,0.239201,0.144529,0.251285,-0.042337,0.631419,4.014721,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.157118,-0.000998,0.0,-0.050771,-0.014776,-0.012016,-0.033859,0.892223,-0.040186,-0.106969,-0.0109,-0.03381,1.828995,4.440015,-0.059567,-0.000696,-0.263364,0.0,8.625,0.015604,0.090131,0.124238
922,189.920242,1000.0,0.872307,0.829727,0.0,0.0,0.048818,38981.0,0.114392,0.234361,0.144108,0.256941,-0.042853,0.63074,4.008083,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.155199,-0.001721,0.0,-0.051497,-0.01458,-0.012095,-0.03427,0.892559,-0.040425,-0.108009,-0.012385,-0.035003,1.825073,4.440893,-0.059366,-0.000748,-0.298741,0.0,6.666667,0.015492,0.096604,0.134944
923,191.35112,1000.0,0.86726,0.832928,0.0,0.0,0.048857,69310.0,0.109666,0.239202,0.137461,0.249186,-0.042699,0.633306,4.031643,-0.02,-0.8,-0.02,-0.25,-0.6,-2.0,0.500007,-0.160014,-0.000593,0.0,-0.052233,-0.014798,-0.012147,-0.034567,0.896301,-0.040217,-0.105121,-0.012396,-0.036283,1.844653,4.435398,-0.05967,-0.000805,-0.287098,0.0,7.25,0.017385,0.086716,0.123404
