iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
264,109.596741,1000.0,0.927984,0.928228,0.0,0.0,0.288011,57696.0,0.187738,1.085918,0.1625,0.424525,-0.058528,0.76414,7.241092,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002619,-0.004866,0.0,-0.000354,-0.085738,-0.070504,-0.064181,0.787373,-0.095615,-0.10123,-0.073411,-0.075001,1.700718,0.232589,-0.113862,-0.115122,-0.080507,3.217391,0.011861,0.065954,0.062585
265,109.320641,1000.0,0.930031,0.921859,0.0,0.0,0.286796,59182.0,0.189446,1.049987,0.160259,0.411225,-0.05686,0.762497,7.270614,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002633,-0.004636,0.0,-0.000367,-0.085429,-0.06999,-0.06457,0.793868,-0.095546,-0.102758,-0.071629,-0.075342,1.695792,0.240648,-0.113916,-0.095612,-0.116642,4.0,0.009649,0.057047,0.071117
266,108.824287,1000.0,0.93114,0.932074,0.0,0.0,0.2863,59928.0,0.184221,1.032843,0.148322,0.377771,-0.051493,0.710887,7.268119,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002663,-0.004909,0.0,-0.000335,-0.083588,-0.066173,-0.062497,0.765857,-0.092643,-0.098488,-0.069629,-0.069973,1.719166,0.251593,-0.112845,-0.140591,-0.117306,4.0,0.01019,0.061983,0.083166
267,110.010361,1000.0,0.92433,0.922307,0.0,0.0,0.285463,61598.0,0.188967,1.076142,0.163505,0.411075,-0.057039,0.769801,7.262578,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002635,-0.005345,0.0,-0.000365,-0.084392,-0.069972,-0.066646,0.796789,-0.097698,-0.104439,-0.071335,-0.076095,1.697728,0.239189,-0.116567,-0.096247,-0.097886,4.391304,0.011781,0.070472,0.097348
268,109.098091,1000.0,0.928622,0.936945,0.0,0.0,0.284413,50991.0,0.179698,1.022201,0.155886,0.398959,-0.054531,0.739058,7.271247,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002665,-0.00449,0.0,-0.000347,-0.083279,-0.068502,-0.065656,0.792433,-0.097236,-0.101097,-0.070159,-0.071214,1.730813,0.252163,-0.116921,-0.133616,-0.13845,3.541667,0.009935,0.059413,0.079351
269,109.467239,1000.0,0.931988,0.930047,0.0,0.0,0.283569,64063.0,0.181722,1.033591,0.147398,0.37073,-0.051214,0.696639,7.265695,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002606,-0.003892,0.0,-0.000323,-0.082124,-0.064971,-0.065489,0.761745,-0.096634,-0.103514,-0.065963,-0.06718,1.725226,0.254214,-0.116483,-0.125055,-0.082233,3.26087,0.010095,0.059116,0.07498
270,110.182007,1000.0,0.929549,0.9265,0.0,0.0,0.282356,61528.0,0.184277,1.071026,0.153546,0.406063,-0.055473,0.744071,7.239863,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002672,-0.004594,0.0,-0.000357,-0.082475,-0.069215,-0.069656,0.788472,-0.10155,-0.104631,-0.06961,-0.072972,1.710014,0.245843,-0.120732,-0.067417,-0.058635,3.434783,0.009731,0.063177,0.069826
271,107.992851,990.340027,0.912046,0.904517,0.041667,0.0,0.281604,57472.0,0.180501,0.996232,0.161985,0.418582,-0.056822,0.772348,7.227538,-0.6,-0.006,-0.05,-0.12,-1.2,0.489934,-0.002611,-0.005567,-0.000833,-0.00035,-0.07984,-0.067125,-0.067196,0.7855,-0.100407,-0.104204,-0.068761,-0.071251,1.674449,0.25185,-0.119053,-0.148366,-0.159919,3.541667,0.011933,0.071603,0.088731
272,109.074791,1000.0,0.929295,0.927837,0.0,0.0,0.280478,68149.0,0.178584,1.039576,0.147973,0.399883,-0.052532,0.733617,7.239422,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002663,-0.004479,0.0,-0.000356,-0.081041,-0.066118,-0.070134,0.779393,-0.101679,-0.105232,-0.067933,-0.073653,1.73539,0.254688,-0.122274,-0.149602,-0.123675,3.869565,0.010674,0.060753,0.09023
273,108.993774,1000.0,0.921449,0.924555,0.0,0.0,0.279284,68295.0,0.18392,1.057566,0.157628,0.422058,-0.056362,0.764891,7.204975,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002683,-0.005662,0.0,-0.000357,-0.081686,-0.071196,-0.073704,0.783696,-0.109497,-0.111301,-0.072264,-0.072892,1.701495,0.245468,-0.125591,-0.069548,-0.081364,3.869565,0.010713,0.073875,0.08915
274,108.780426,1000.0,0.929133,0.929765,0.0,0.0,0.278427,53879.0,0.18351,1.032776,0.155341,0.376383,-0.052068,0.698328,7.19144,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002546,-0.004085,0.0,-0.000317,-0.080638,-0.066253,-0.071767,0.765052,-0.10714,-0.11203,-0.065468,-0.065132,1.715443,0.254702,-0.12457,-0.084904,-0.082956,3.956522,0.011745,0.055343,0.075165
275,109.467087,998.469971,0.91786,0.914998,0.0,0.041667,0.277706,63292.0,0.183609,1.048913,0.159754,0.39867,-0.054152,0.748146,7.1823,-0.6,-0.006,-0.05,-0.12,-1.2,0.498402,-0.002524,-0.00455,-0.000833,-0.000336,-0.07958,-0.063995,-0.07075,0.792578,-0.107856,-0.115554,-0.065363,-0.067684,1.700745,0.252588,-0.125097,-0.099266,-0.061399,3.541667,0.012843,0.063328,0.084732
276,107.91201,1000.0,0.93262,0.927553,0.0,0.0,0.276975,69349.0,0.182619,1.045711,0.1564,0.369402,-0.05149,0.706678,7.224257,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002496,-0.003876,0.0,-0.000322,-0.07983,-0.063721,-0.07201,0.77844,-0.112187,-0.119007,-0.065131,-0.065284,1.724769,0.253854,-0.126729,-0.126684,-0.097805,3.9,0.010418,0.058383,0.070385
277,109.496407,993.47998,0.921986,0.924669,0.043478,0.0,0.275744,61508.0,0.178015,1.024354,0.158819,0.388876,-0.051649,0.719795,7.188835,-0.6,-0.006,-0.05,-0.12,-1.2,0.497641,-0.00253,-0.004007,-0.00029,-0.000327,-0.078685,-0.063892,-0.072768,0.784021,-0.110868,-0.115421,-0.063631,-0.066298,1.720973,0.258845,-0.127393,-0.059976,-0.076479,4.130435,0.011042,0.070516,0.064436
278,109.511078,996.539978,0.92973,0.923979,0.0,0.041667,0.274872,57118.0,0.178384,1.03043,0.154706,0.400315,-0.054001,0.748205,7.188976,-0.6,-0.006,-0.05,-0.12,-1.2,0.498199,-0.002632,-0.004366,-0.000417,-0.000346,-0.077957,-0.065411,-0.075207,0.791924,-0.11128,-0.11543,-0.068523,-0.072063,1.727382,0.259418,-0.129373,-0.10137,-0.087601,4.125,0.012384,0.06764,0.068996
279,110.733253,1000.0,0.931138,0.927765,0.0,0.0,0.273159,53539.0,0.177938,1.00532,0.165846,0.402958,-0.0541,0.748456,7.163248,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.00255,-0.003861,0.0,-0.00034,-0.077873,-0.06353,-0.074402,0.792179,-0.113465,-0.116813,-0.065083,-0.069849,1.734804,0.265836,-0.13057,-0.07124,-0.08648,4.291667,0.009954,0.063595,0.074213
280,106.545197,1000.0,0.933635,0.920481,0.0,0.0,0.272724,47861.0,0.177586,0.988927,0.152823,0.374044,-0.05088,0.696843,7.16694,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002559,-0.003762,0.0,-0.000321,-0.076973,-0.063848,-0.076257,0.769912,-0.115938,-0.117496,-0.064759,-0.066943,1.730655,0.269126,-0.13069,-0.166455,-0.117266,3.916667,0.011292,0.056523,0.08395
281,107.991615,1000.0,0.919513,0.93098,0.0,0.0,0.271989,52444.0,0.179351,1.019565,0.156083,0.406428,-0.053644,0.747533,7.155099,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002599,-0.004904,0.0,-0.000338,-0.076724,-0.064903,-0.080099,0.772287,-0.11659,-0.120477,-0.066787,-0.069455,1.72855,0.264868,-0.134403,-0.163087,-0.10986,3.75,0.012819,0.058354,0.079938
282,109.039604,1000.0,0.931904,0.929717,0.0,0.0,0.270805,58876.0,0.177918,0.993657,0.15635,0.391197,-0.051969,0.729321,7.165826,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002572,-0.004748,0.0,-0.000325,-0.076181,-0.063767,-0.078492,0.780331,-0.118472,-0.120773,-0.063851,-0.067008,1.732673,0.270607,-0.134122,-0.101111,-0.115364,4.75,0.011153,0.064455,0.078103
283,108.370422,999.090027,0.926227,0.920751,0.041667,0.0,0.270192,58918.0,0.177508,0.999445,0.158426,0.389966,-0.050959,0.72221,7.170302,-0.6,-0.006,-0.05,-0.12,-1.2,0.499794,-0.002533,-0.004989,-0.000185,-0.000323,-0.075669,-0.063263,-0.079569,0.781464,-0.120547,-0.124055,-0.063805,-0.066909,1.738613,0.268807,-0.134631,-0.083593,-0.098821,4.958333,0.011092,0.066507,0.083261
284,107.703636,994.690002,0.925209,0.920893,0.041667,0.0,0.269556,56572.0,0.179825,0.996474,0.16867,0.39995,-0.054729,0.743575,7.126726,-0.6,-0.006,-0.05,-0.12,-1.2,0.498621,-0.002493,-0.004966,-0.000208,-0.000332,-0.075527,-0.064492,-0.081044,0.794951,-0.121845,-0.128907,-0.064475,-0.069479,1.714851,0.268538,-0.136871,-0.106293,-0.095859,4.708333,0.010673,0.06696,0.08236
285,109.207497,1000.0,0.924481,0.930026,0.0,0.0,0.268426,45182.0,0.180279,1.018339,0.168912,0.414148,-0.05496,0.766368,7.108282,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002486,-0.004183,0.0,-0.000342,-0.075439,-0.063886,-0.083538,0.797383,-0.1234,-0.130508,-0.065288,-0.071083,1.728534,0.268679,-0.139605,-0.128716,-0.097202,4.875,0.011253,0.065717,0.080061
286,109.456604,1000.0,0.929366,0.924377,0.0,0.0,0.267734,59361.0,0.179217,0.998481,0.160343,0.415154,-0.053336,0.753475,7.154274,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002549,-0.005615,0.0,-0.000343,-0.075073,-0.064475,-0.08363,0.786458,-0.125678,-0.127772,-0.062898,-0.070124,1.729447,0.271605,-0.141464,-0.083621,-0.088587,3.478261,0.010482,0.061807,0.074716
287,108.527222,1000.0,0.93498,0.921952,0.0,0.0,0.26676,57961.0,0.17241,0.982941,0.144312,0.365267,-0.049365,0.701718,7.104401,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002552,-0.003764,0.0,-0.000317,-0.073702,-0.060124,-0.080457,0.777204,-0.122657,-0.125622,-0.063431,-0.065715,1.751987,0.281911,-0.13807,-0.127105,-0.075431,4.391304,0.011566,0.073713,0.085471
288,111.296112,1000.0,0.935373,0.925375,0.0,0.0,0.266091,60082.0,0.174163,0.978162,0.166781,0.393526,-0.052403,0.761393,7.119621,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002486,-0.00398,0.0,-0.000329,-0.072691,-0.059922,-0.082281,0.800478,-0.122934,-0.126743,-0.061575,-0.068217,1.743794,0.284055,-0.139034,-0.069186,-0.069484,4.458333,0.010908,0.065416,0.077106
289,110.125854,1000.0,0.92859,0.921412,0.0,0.0,0.266073,63267.0,0.17927,0.997151,0.168306,0.413008,-0.053198,0.768477,7.112733,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002502,-0.004104,0.0,-0.000344,-0.073039,-0.062421,-0.086224,0.796431,-0.129268,-0.131966,-0.06271,-0.070057,1.725366,0.274283,-0.143521,-0.13817,-0.104041,3.956522,0.011533,0.06428,0.095849
290,109.70153,1000.0,0.931346,0.927645,0.0,0.0,0.265324,50086.0,0.174523,1.030805,0.161548,0.405887,-0.052667,0.759706,7.095792,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002554,-0.004757,0.0,-0.000335,-0.072448,-0.062029,-0.08636,0.793976,-0.128604,-0.133212,-0.063443,-0.06915,1.741678,0.273084,-0.143583,-0.089649,-0.052385,3.608696,0.008946,0.06352,0.078972
291,108.720039,1000.0,0.92811,0.92463,0.0,0.0,0.263911,59848.0,0.175737,0.98968,0.167418,0.388175,-0.050272,0.733082,7.081777,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002434,-0.004513,0.0,-0.00032,-0.072103,-0.060371,-0.085441,0.792572,-0.130885,-0.139422,-0.060423,-0.065858,1.744364,0.278656,-0.143225,-0.104497,-0.100254,4.25,0.012007,0.064696,0.091242
292,109.270111,1000.0,0.937405,0.925393,0.0,0.0,0.262984,64265.0,0.173554,0.996905,0.15988,0.389244,-0.050974,0.733084,7.081738,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002544,-0.004593,0.0,-0.000326,-0.071446,-0.061172,-0.085471,0.791913,-0.128344,-0.130979,-0.062986,-0.067098,1.744925,0.280361,-0.143008,-0.101567,-0.083722,5.375,0.010383,0.071544,0.076663
293,110.461548,1000.0,0.931595,0.927091,0.0,0.0,0.262371,65336.0,0.175105,0.997324,0.161958,0.390728,-0.051336,0.733311,7.11115,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002487,-0.004371,0.0,-0.000319,-0.071336,-0.061374,-0.086398,0.787981,-0.130389,-0.132359,-0.062438,-0.066133,1.738333,0.279344,-0.143663,-0.084387,-0.080926,6.916667,0.011434,0.061125,0.075632
294,107.794533,992.580017,0.929613,0.920433,0.041667,0.0,0.261443,60556.0,0.173659,0.985758,0.159543,0.387514,-0.050541,0.723682,7.087765,-0.6,-0.006,-0.05,-0.12,-1.2,0.498459,-0.002469,-0.004553,-0.000167,-0.000313,-0.070339,-0.059621,-0.084692,0.780258,-0.127071,-0.131007,-0.060115,-0.064243,1.735327,0.284143,-0.141718,-0.113855,-0.065836,7.375,0.011818,0.067839,0.087579
295,109.125153,1000.0,0.931512,0.927131,0.0,0.0,0.260252,63148.0,0.17335,0.981952,0.158587,0.382363,-0.049499,0.718517,7.099169,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002479,-0.00453,0.0,-0.000316,-0.070382,-0.060258,-0.085602,0.776725,-0.124416,-0.131526,-0.059566,-0.064178,1.744824,0.288897,-0.141202,-0.104305,-0.075892,7.375,0.011356,0.062418,0.080508
296,109.466942,1000.0,0.931487,0.928112,0.0,0.0,0.259604,48050.0,0.173042,0.956813,0.161257,0.392705,-0.050965,0.722376,7.073989,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002459,-0.004843,0.0,-0.000312,-0.069919,-0.060295,-0.08415,0.782851,-0.125678,-0.131146,-0.059095,-0.064588,1.737081,0.290736,-0.141467,-0.112854,-0.101833,7.166667,0.011383,0.072598,0.081545
297,108.97226,1000.0,0.933043,0.92101,0.0,0.0,0.258706,60898.0,0.173469,0.956267,0.163285,0.393709,-0.051046,0.739349,7.086835,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002439,-0.004486,0.0,-0.000322,-0.069302,-0.060244,-0.086194,0.784615,-0.124738,-0.134006,-0.059617,-0.065985,1.741722,0.293386,-0.139783,-0.11128,-0.093038,6.833333,0.011568,0.069189,0.086984
298,110.127823,1000.0,0.928918,0.922893,0.0,0.0,0.257946,62068.0,0.174601,0.974773,0.17035,0.409984,-0.054011,0.751635,7.083421,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.00245,-0.005617,0.0,-0.000332,-0.06916,-0.062418,-0.08684,0.796338,-0.125961,-0.133326,-0.060461,-0.068453,1.742085,0.287934,-0.141007,-0.084257,-0.075953,6.208333,0.012403,0.059725,0.075068
299,109.685577,1000.0,0.926024,0.922009,0.0,0.0,0.257049,64104.0,0.169727,0.95051,0.155969,0.365475,-0.047074,0.691289,7.085784,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002416,-0.003802,0.0,-0.0003,-0.068267,-0.057027,-0.081983,0.772935,-0.121266,-0.130313,-0.055684,-0.062864,1.754832,0.299029,-0.135807,-0.070665,-0.05439,5.416667,0.011562,0.060438,0.092944
300,108.258781,1000.0,0.931664,0.922258,0.0,0.0,0.255966,58355.0,0.171421,0.966512,0.152497,0.37854,-0.047311,0.712506,7.106527,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002459,-0.004619,0.0,-0.000307,-0.067952,-0.057642,-0.084166,0.775423,-0.125022,-0.128839,-0.058749,-0.063519,1.747303,0.291995,-0.136564,-0.12438,-0.076771,4.75,0.012065,0.068507,0.089639
301,110.889229,1000.0,0.926645,0.921514,0.0,0.0,0.254813,45465.0,0.170759,0.954529,0.174276,0.414184,-0.051849,0.782211,7.091129,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002444,-0.004289,0.0,-0.000326,-0.067426,-0.0577,-0.083302,0.80437,-0.122415,-0.126904,-0.057191,-0.067863,1.752899,0.297144,-0.136602,-0.084411,-0.094883,4.666667,0.011549,0.06522,0.081661
302,111.277603,1000.0,0.929218,0.929053,0.0,0.0,0.253604,55392.0,0.174295,0.976478,0.1638,0.400838,-0.051249,0.741368,7.053786,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002463,-0.004604,0.0,-0.000319,-0.067184,-0.059514,-0.084063,0.783872,-0.122704,-0.130386,-0.05959,-0.066769,1.735169,0.294471,-0.136266,-0.077511,-0.071468,4.666667,0.011387,0.057775,0.078629
303,110.51931,1000.0,0.923398,0.915339,0.0,0.0,0.252336,59670.0,0.177091,0.958962,0.167596,0.389549,-0.051065,0.724449,7.051845,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002415,-0.007083,0.0,-0.000318,-0.067139,-0.057511,-0.083411,0.786715,-0.122593,-0.131605,-0.057695,-0.066511,1.730323,0.296309,-0.135765,-0.063345,-0.057849,3.958333,0.012005,0.065586,0.077278
304,111.247612,999.619995,0.936363,0.92099,0.041667,0.0,0.250876,58301.0,0.171032,0.930079,0.158639,0.39312,-0.048957,0.728637,7.064241,-0.6,-0.006,-0.05,-0.12,-1.2,0.499905,-0.002421,-0.005917,-0.000208,-0.000307,-0.066724,-0.057907,-0.084303,0.776551,-0.121152,-0.130898,-0.057841,-0.063185,1.751082,0.303515,-0.135796,-0.065497,-0.086349,4.083333,0.011059,0.066341,0.082566
305,111.367081,1000.0,0.929027,0.923875,0.0,0.0,0.249395,51774.0,0.172272,0.947948,0.166562,0.389788,-0.050015,0.730758,7.058398,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002357,-0.004683,0.0,-0.000307,-0.066173,-0.056636,-0.081477,0.790408,-0.120105,-0.129338,-0.056575,-0.064128,1.750142,0.302793,-0.133421,-0.103192,-0.093389,4.333333,0.010125,0.064039,0.082497
306,111.377357,1000.0,0.938673,0.931063,0.0,0.0,0.248771,62538.0,0.169372,0.950129,0.156315,0.398218,-0.049739,0.758025,7.031515,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002498,-0.005083,0.0,-0.000329,-0.065119,-0.058782,-0.086079,0.792218,-0.117423,-0.122641,-0.05993,-0.067916,1.741401,0.303604,-0.132934,-0.071833,-0.068571,3.363636,0.010989,0.065175,0.090791
307,112.262184,994.549988,0.923106,0.923024,0.041667,0.0,0.247611,47934.0,0.16641,0.940325,0.159209,0.414023,-0.049706,0.769824,7.032947,-0.6,-0.006,-0.05,-0.12,-1.2,0.497163,-0.002523,-0.004568,-0.000417,-0.000318,-0.064257,-0.059279,-0.084585,0.785215,-0.116558,-0.121987,-0.058457,-0.065413,1.744896,0.304574,-0.132001,-0.053396,-0.078878,4.25,0.012435,0.065297,0.08499
308,110.453461,1000.0,0.932523,0.927671,0.0,0.0,0.246777,61954.0,0.165314,0.931765,0.155984,0.392556,-0.048796,0.758672,7.00515,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002516,-0.005224,0.0,-0.000319,-0.064767,-0.057002,-0.082819,0.800732,-0.117738,-0.119738,-0.057665,-0.065348,1.758753,0.308012,-0.131808,-0.162547,-0.09741,3.791667,0.011805,0.053211,0.075737
309,112.093307,1000.0,0.923974,0.932386,0.0,0.0,0.246138,64757.0,0.164792,0.956862,0.150446,0.387958,-0.046598,0.727286,7.038779,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002519,-0.004893,0.0,-0.000308,-0.063861,-0.057076,-0.084732,0.77349,-0.11469,-0.120862,-0.055906,-0.063352,1.766775,0.307841,-0.131052,-0.083495,-0.071382,4.173913,0.011484,0.066639,0.07843
310,112.485062,1000.0,0.924936,0.931075,0.0,0.0,0.24552,57687.0,0.166326,0.957171,0.157875,0.365655,-0.04684,0.706512,7.009721,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002432,-0.003918,0.0,-0.00031,-0.063718,-0.055036,-0.081536,0.793399,-0.115237,-0.122932,-0.056808,-0.065789,1.767801,0.307043,-0.127836,-0.068534,-0.04222,3.208333,0.012346,0.065169,0.079234
311,111.26535,996.440002,0.916142,0.924197,0.045455,0.0,0.244886,69008.0,0.167852,0.917409,0.152695,0.358356,-0.0442,0.678733,7.005981,-0.6,-0.006,-0.05,-0.12,-1.2,0.497978,-0.002377,-0.004433,-0.000455,-0.000286,-0.062534,-0.053843,-0.080876,0.779297,-0.111076,-0.124084,-0.054024,-0.059977,1.759158,0.317771,-0.126064,-0.065019,-0.069028,3.5,0.012334,0.074982,0.089849
312,113.634392,1000.0,0.929118,0.928399,0.0,0.0,0.244185,52992.0,0.167245,0.942584,0.162244,0.405338,-0.050172,0.755183,7.037548,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002479,-0.005238,0.0,-0.000318,-0.063253,-0.057293,-0.083341,0.788937,-0.115162,-0.122414,-0.057235,-0.065115,1.760432,0.311416,-0.129775,-0.065737,-0.061445,3.5,0.010253,0.062711,0.079514
313,113.31852,1000.0,0.928315,0.91343,0.0,0.0,0.243184,67251.0,0.168301,0.977448,0.167144,0.419403,-0.051472,0.77965,7.015954,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.00243,-0.004609,0.0,-0.000326,-0.063019,-0.057442,-0.082061,0.804388,-0.116609,-0.12612,-0.056836,-0.067306,1.750599,0.302955,-0.129712,-0.066671,-0.057376,3.304348,0.011187,0.062914,0.071431
314,111.68045,1000.0,0.931807,0.921427,0.0,0.0,0.242227,64227.0,0.164349,0.906762,0.160893,0.383968,-0.046134,0.734377,6.994632,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.00243,-0.004511,0.0,-0.000296,-0.06221,-0.054452,-0.079872,0.788959,-0.111525,-0.120698,-0.054862,-0.061401,1.763861,0.322365,-0.126062,-0.089663,-0.104024,4.086957,0.010193,0.066339,0.080509
315,112.177422,1000.0,0.922289,0.92047,0.0,0.0,0.241782,69633.0,0.166978,0.924288,0.158051,0.385222,-0.047935,0.724648,6.995346,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002434,-0.004821,0.0,-0.000304,-0.06178,-0.055923,-0.080449,0.778207,-0.111333,-0.119967,-0.05491,-0.062728,1.755069,0.319528,-0.126328,-0.078351,-0.05959,4.304348,0.011778,0.073388,0.083707
316,113.762047,1000.0,0.930674,0.912925,0.0,0.0,0.240995,65409.0,0.168602,0.939658,0.163788,0.417356,-0.0515,0.779169,7.015049,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002472,-0.00591,0.0,-0.000332,-0.062062,-0.058155,-0.083817,0.799956,-0.112631,-0.122845,-0.05856,-0.06888,1.753187,0.315642,-0.128825,-0.073563,-0.079288,3.458333,0.009898,0.056996,0.079789
317,112.550247,1000.0,0.927908,0.918499,0.0,0.0,0.239946,68194.0,0.164272,0.948519,0.157128,0.362941,-0.046806,0.687494,6.983639,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002386,-0.004649,0.0,-0.000295,-0.061124,-0.055092,-0.079942,0.777972,-0.110811,-0.122867,-0.054924,-0.062049,1.773344,0.317882,-0.123979,-0.049201,-0.049524,3.619048,0.011691,0.065745,0.086071
318,112.126152,1000.0,0.915476,0.915756,0.0,0.0,0.238918,67197.0,0.166633,0.910036,0.167318,0.379457,-0.047349,0.719669,6.990468,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.00232,-0.004306,0.0,-0.000298,-0.060553,-0.053752,-0.081023,0.788374,-0.110058,-0.121923,-0.051563,-0.060747,1.764185,0.32391,-0.124385,-0.086053,-0.065548,3.913043,0.011256,0.072796,0.088107
319,113.831161,1000.0,0.930788,0.924144,0.0,0.0,0.237824,58609.0,0.161532,0.879249,0.165424,0.387813,-0.046754,0.730993,6.978896,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002394,-0.00489,0.0,-0.000294,-0.059677,-0.052557,-0.076938,0.782616,-0.106076,-0.114938,-0.051306,-0.060299,1.767455,0.33763,-0.122166,-0.064427,-0.063272,4.434783,0.011754,0.065161,0.087439
320,114.657234,1000.0,0.93286,0.924221,0.0,0.0,0.236633,67645.0,0.166456,0.946414,0.168742,0.392471,-0.048786,0.748637,7.009258,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002362,-0.004396,0.0,-0.000309,-0.059865,-0.052736,-0.079654,0.800166,-0.107852,-0.121019,-0.051798,-0.064202,1.764704,0.321198,-0.122795,-0.050949,-0.050232,4.0,0.011381,0.057093,0.079409
321,114.998978,1000.0,0.929995,0.922122,0.0,0.0,0.235554,65141.0,0.164677,0.938362,0.168103,0.40989,-0.048997,0.759407,6.991994,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002395,-0.004244,0.0,-0.000305,-0.05944,-0.055097,-0.080559,0.797018,-0.107871,-0.120142,-0.052859,-0.063492,1.761872,0.324229,-0.123546,-0.052639,-0.057504,4.416667,0.011769,0.054236,0.084875
322,114.397034,1000.0,0.919396,0.910532,0.0,0.0,0.235239,64611.0,0.168651,0.91346,0.171327,0.417285,-0.049561,0.768111,6.959069,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002337,-0.005661,0.0,-0.000314,-0.059678,-0.055905,-0.082998,0.78799,-0.111702,-0.126642,-0.05364,-0.066289,1.753423,0.322719,-0.123928,-0.064509,-0.060378,3.583333,0.013319,0.071196,0.105715
323,113.621826,1000.0,0.925302,0.919336,0.0,0.0,0.233844,66896.0,0.16248,0.89083,0.153803,0.361722,-0.043286,0.691314,6.976957,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002312,-0.00398,0.0,-0.00027,-0.058306,-0.050679,-0.07677,0.763974,-0.103061,-0.11687,-0.050232,-0.055206,1.768165,0.342775,-0.11926,-0.058326,-0.052911,4.208333,0.012409,0.063295,0.078085
