iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7528,146.197739,756.630005,0.595033,0.617868,0.0,0.0,0.055274,79072.0,0.103875,0.183557,0.148904,0.276545,-0.045747,0.5345,6.773847,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.378254,-0.109918,-0.009914,0.0,0.0,-0.060634,-0.01429,-0.012236,-0.021606,0.627088,-0.029248,-0.07808,-0.005548,-0.019207,1.416173,3.357308,-0.067811,-0.001431,-0.165525,0.0,4.208333,0.021219,0.084837,0.133636
7529,148.343506,778.640015,0.615571,0.643385,0.0,0.0,0.05529,82692.0,0.102533,0.183314,0.150661,0.270594,-0.045534,0.527612,6.765897,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.390265,-0.113705,-0.009682,0.0,0.0,-0.057589,-0.014173,-0.011685,-0.020975,0.649517,-0.029491,-0.076164,-0.005151,-0.017641,1.469298,3.476319,-0.065645,-0.001961,-0.314558,0.0,3.869565,0.025356,0.101994,0.154785
7530,154.268234,804.72998,0.664186,0.667816,0.0,0.0,0.055432,80890.0,0.107019,0.195088,0.159314,0.276557,-0.046259,0.557662,6.803083,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.402254,-0.114025,-0.009365,0.0,0.0,-0.062745,-0.014595,-0.011799,-0.021311,0.673891,-0.031383,-0.083991,-0.00584,-0.020412,1.516819,3.569088,-0.066233,-0.00171,-0.241874,0.0,4.041667,0.018052,0.095927,0.138152
7531,160.867157,828.429993,0.678915,0.715064,0.0,0.0,0.055487,88609.0,0.10654,0.191164,0.149821,0.265076,-0.043173,0.538543,6.794382,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.414505,-0.122448,-0.008112,0.0,0.0,-0.056744,-0.014181,-0.010626,-0.020088,0.691318,-0.029545,-0.07727,-0.005102,-0.017856,1.564616,3.711717,-0.062689,-0.001344,-0.194557,0.0,4.45,0.020004,0.09703,0.133187
7532,166.346954,854.460022,0.707665,0.722103,0.0,0.0,0.055523,80792.0,0.113456,0.203423,0.168058,0.290851,-0.047851,0.596403,6.789097,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.426255,-0.12069,-0.008929,0.0,0.0,-0.062828,-0.014914,-0.011642,-0.021735,0.717144,-0.031809,-0.083139,-0.005509,-0.020392,1.598901,3.797025,-0.066346,-0.001514,-0.168395,0.0,4.416667,0.01769,0.087602,0.142847
7533,170.807175,877.340027,0.70925,0.729488,0.0,0.0,0.055511,80052.0,0.11057,0.205673,0.168027,0.293236,-0.046699,0.599358,6.831624,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.438255,-0.122555,-0.009306,0.0,0.0,-0.061715,-0.015133,-0.011924,-0.021562,0.735859,-0.032723,-0.08394,-0.0061,-0.019904,1.661549,3.906873,-0.067016,-0.001656,-0.226946,0.0,4.541667,0.019422,0.082152,0.143949
7534,172.577957,901.960022,0.720334,0.771229,0.0,0.0,0.05556,80770.0,0.1194,0.210732,0.181825,0.317075,-0.049847,0.630858,6.845551,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.450332,-0.12454,-0.00883,0.0,0.0,-0.064594,-0.015819,-0.012757,-0.022924,0.757427,-0.033363,-0.089671,-0.005903,-0.020397,1.695254,4.019046,-0.070823,-0.001844,-0.388601,0.0,4.695652,0.021186,0.083253,0.127677
7535,175.865128,924.559998,0.729083,0.76123,0.041667,0.0,0.055624,80666.0,0.130212,0.225462,0.188086,0.343896,-0.056401,0.656606,6.784972,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.461725,-0.13336,-0.010329,0.0,-0.000417,-0.077696,-0.017332,-0.015482,-0.026357,0.765841,-0.038368,-0.098088,-0.007466,-0.024189,1.722759,4.080532,-0.0822,-0.001435,-0.325039,0.0,4.25,0.021363,0.076047,0.142334
7536,180.736588,948.869995,0.765278,0.809351,0.0,0.0,0.055687,79826.0,0.123802,0.22557,0.178459,0.313909,-0.052673,0.613238,6.798593,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474256,-0.143638,-0.010752,0.0,0.0,-0.070299,-0.016736,-0.01384,-0.024816,0.792358,-0.034749,-0.090125,-0.006071,-0.021005,1.786812,4.231487,-0.076685,-0.001769,-0.345608,0.0,4.583333,0.020241,0.075635,0.131509
7537,185.300354,974.210022,0.779842,0.801161,0.0,0.0,0.055729,80279.0,0.128136,0.234787,0.182592,0.33196,-0.05596,0.645351,6.807009,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486256,-0.141388,-0.012014,0.0,0.0,-0.075686,-0.017647,-0.014317,-0.026253,0.802276,-0.037606,-0.099693,-0.006869,-0.024079,1.831309,4.318062,-0.081197,-0.001653,-0.33938,0.0,4.583333,0.01858,0.072112,0.134256
