iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force
140,67.333168,996.679993,0.925892,0.955096,0.047619,0.0,0.597861,54403.0,0.27109,1.428089,0.135544,0.474675,-0.111873,0.586724,8.294111
141,65.890388,996.679993,0.932895,0.965728,0.0,0.0,0.595442,52784.0,0.278367,1.432706,0.147143,0.487486,-0.115388,0.587715,8.295023
142,64.234985,991.27002,0.914863,0.946741,0.1,0.0,0.592981,47531.0,0.270653,1.399691,0.139609,0.442873,-0.105277,0.549982,8.301159
143,65.874008,991.27002,0.93842,0.969545,0.0,0.0,0.590702,56156.0,0.268546,1.425279,0.137868,0.430334,-0.101281,0.59757,8.315963
144,66.049217,1000.0,0.933025,0.964712,0.0,0.0,0.589111,56968.0,0.278152,1.450769,0.145952,0.465758,-0.109235,0.54298,8.295577
145,65.817719,1000.0,0.933319,0.967403,0.0,0.0,0.58647,56084.0,0.280922,1.454544,0.151486,0.467346,-0.110232,0.563169,8.276514
146,68.767982,1000.0,0.936832,0.967425,0.0,0.0,0.585636,53776.0,0.268344,1.410824,0.14459,0.469321,-0.109747,0.592095,8.269653
147,70.241783,1000.0,0.938594,0.967355,0.0,0.0,0.584576,50640.0,0.272568,1.422151,0.142887,0.429226,-0.100107,0.53946,8.24946
148,69.58757,1000.0,0.936886,0.970012,0.0,0.0,0.582872,62456.0,0.2691,1.389116,0.146783,0.447146,-0.104319,0.600118,8.27836
149,68.658417,994.590027,0.929595,0.958928,0.058824,0.0,0.58115,57171.0,0.275448,1.387914,0.157487,0.449734,-0.104164,0.58958,8.268116
150,67.269569,994.590027,0.932569,0.966187,0.0,0.0,0.580313,46651.0,0.278187,1.392161,0.14623,0.49112,-0.1147,0.590168,8.317563
151,66.714272,993.789978,0.9239,0.955199,0.052632,0.0,0.578983,52903.0,0.271254,1.403815,0.147186,0.44651,-0.10308,0.576045,8.283389
152,66.937752,989.26001,0.927639,0.954773,0.05,0.0,0.577963,50502.0,0.265068,1.401961,0.144585,0.455408,-0.104879,0.569882,8.266344
153,65.105331,983.76001,0.921589,0.955522,0.055556,0.0,0.576814,53248.0,0.263646,1.385069,0.141628,0.482921,-0.108926,0.544552,8.269852
154,65.800598,989.969971,0.940056,0.969278,0.0,0.0,0.574604,52549.0,0.262451,1.392998,0.146734,0.402333,-0.092461,0.536365,8.283567
155,63.714939,994.5,0.931452,0.965524,0.0,0.0,0.573413,55758.0,0.282437,1.445479,0.164086,0.457705,-0.108056,0.562247,8.284144
156,68.796799,990.23999,0.920232,0.952204,0.095238,0.0,0.573003,48256.0,0.271229,1.386075,0.155667,0.436084,-0.100195,0.608037,8.269072
157,65.784187,990.23999,0.933318,0.969503,0.0,0.0,0.571981,42694.0,0.270062,1.411526,0.158493,0.485969,-0.11312,0.577795,8.288214
158,68.841888,1000.0,0.936994,0.970046,0.0,0.0,0.572011,55511.0,0.27235,1.414276,0.156983,0.426012,-0.098833,0.560294,8.286697
159,69.125641,995.330017,0.925065,0.954039,0.095238,0.0,0.571267,49678.0,0.256308,1.33477,0.150599,0.450924,-0.10297,0.610492,8.3559
