iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_effort/weight,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/even_stance,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/nose_dived,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
7528,146.908096,756.23999,0.604511,0.638599,0.0,0.0,0.055487,80023.0,0.096335,0.175076,0.134596,0.239592,-0.039372,0.491456,6.822495,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.378254,-0.109131,-0.007158,0.0,0.0,-0.052743,-0.012605,-0.009938,-0.019023,0.636797,-0.027587,-0.072864,-0.005347,-0.017802,1.431554,3.379604,-0.055373,-0.001419,-0.158185,0.0,4.25,0.019499,0.084571,0.146716
7529,148.660828,781.130005,0.623524,0.652674,0.0,0.0,0.055628,80557.0,0.109313,0.18413,0.150204,0.268066,-0.045538,0.522567,6.797601,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.39033,-0.110683,-0.009899,0.0,0.0,-0.063685,-0.013701,-0.011204,-0.021501,0.652693,-0.029818,-0.082142,-0.005919,-0.022563,1.456321,3.471755,-0.062668,-0.001567,-0.333496,0.0,4.521739,0.020035,0.07198,0.132171
7530,152.925766,804.570007,0.644682,0.673046,0.0,0.0,0.055746,80224.0,0.11127,0.188817,0.152116,0.274326,-0.046313,0.558282,6.856176,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.402254,-0.121748,-0.007329,0.0,0.0,-0.063352,-0.013996,-0.011728,-0.021473,0.673317,-0.031464,-0.080376,-0.006457,-0.020934,1.502045,3.570826,-0.063755,-0.001628,-0.352822,0.0,4.25,0.019471,0.0889,0.139312
7531,157.924225,829.369995,0.656888,0.703053,0.0,0.0,0.055855,80483.0,0.115878,0.197814,0.150398,0.275779,-0.046277,0.541582,6.855211,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.414255,-0.121879,-0.008419,0.0,0.0,-0.061712,-0.014415,-0.011913,-0.021447,0.688622,-0.031928,-0.086512,-0.006079,-0.020747,1.545635,3.679137,-0.066096,-0.001469,-0.246257,0.0,4.916667,0.021119,0.08964,0.11835
7532,163.223572,851.22998,0.668172,0.7261,0.0,0.0,0.055894,82397.0,0.111662,0.201347,0.161269,0.278698,-0.044726,0.580009,6.871145,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.426048,-0.121851,-0.00589,0.0,0.0,-0.060412,-0.014271,-0.010598,-0.021144,0.720407,-0.031665,-0.085823,-0.005687,-0.019509,1.609372,3.79795,-0.062245,-0.001791,-0.278557,0.0,4.217391,0.026696,0.080868,0.121128
7533,166.71286,876.130005,0.714795,0.730841,0.0,0.0,0.056003,81432.0,0.116008,0.206014,0.161897,0.303489,-0.048888,0.618771,6.836123,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.438179,-0.13258,-0.008661,0.0,0.0,-0.066349,-0.014937,-0.012338,-0.02287,0.732379,-0.032513,-0.087315,-0.00679,-0.022149,1.647893,3.907338,-0.069026,-0.001698,-0.408642,0.0,4.26087,0.019051,0.100214,0.139322
7534,170.307861,898.309998,0.726606,0.752885,0.0,0.0,0.055995,83036.0,0.117234,0.212084,0.158467,0.293332,-0.049051,0.578419,6.856279,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.450397,-0.134467,-0.009942,0.0,0.0,-0.064742,-0.015418,-0.012433,-0.023392,0.7497,-0.033418,-0.08726,-0.006457,-0.020567,1.691086,4.017304,-0.069452,-0.001446,-0.32715,0.0,4.086957,0.023341,0.082465,0.130652
7535,176.250229,925.419983,0.747012,0.770963,0.0,0.0,0.056096,77605.0,0.127582,0.221847,0.173817,0.312831,-0.053065,0.609523,6.831408,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.462256,-0.135055,-0.009061,0.0,0.0,-0.068335,-0.016018,-0.013605,-0.024236,0.769835,-0.035924,-0.094876,-0.007215,-0.020551,1.729303,4.102413,-0.074163,-0.000945,-0.322122,0.0,4.75,0.021886,0.09003,0.125288
7536,178.653091,947.950012,0.788584,0.796484,0.0,0.0,0.056172,80629.0,0.123107,0.225708,0.164076,0.288724,-0.050779,0.60173,6.874939,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.474256,-0.139922,-0.008965,0.0,0.0,-0.069561,-0.016087,-0.012345,-0.024592,0.803359,-0.035906,-0.096057,-0.007101,-0.024589,1.790449,4.219627,-0.070886,-0.00151,-0.411983,0.0,4.0,0.018432,0.080455,0.127058
7537,182.772812,971.51001,0.756122,0.793134,0.0,0.0,0.056188,80851.0,0.133167,0.230379,0.178081,0.340058,-0.054627,0.685318,6.814723,-0.02,-0.8,-0.02,-0.25,-0.6,-4.0,0.486256,-0.151666,-0.008788,0.0,0.0,-0.073179,-0.016631,-0.013583,-0.025488,0.811498,-0.036807,-0.098997,-0.007979,-0.022575,1.821574,4.32666,-0.075587,-0.002092,-0.475543,0.0,3.958333,0.019603,0.096132,0.136955
